=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.10 18:05:49 =~=~=~=~=~=~=~=~=~=~=~=
seq,timestamp_us,pressure_pa,temperature_c,altitude_m,raw_altitude_m,climb_rate_mps
3047,100644433,99716.88,28.20,-0.831,-1.127,0.193
3049,100704397,99712.02,28.20,-0.786,-0.716,0.191
3051,100764397,99713.75,28.20,-0.814,-0.862,0.167
3053,100824416,99714.58,28.20,-0.858,-0.933,-0.378
3055,100884397,99711.49,28.20,-0.812,-0.672,-0.371
3057,100944450,99713.92,28.20,-0.848,-0.877,0.217
3059,101004397,99715.02,28.20,-0.858,-0.970,-0.215
3061,101064396,99711.10,28.20,-0.830,-0.638,-0.133
3063,101124416,99714.82,28.20,-0.816,-0.953,0.366
3065,101184404,99713.41,28.20,-0.785,-0.834,0.492
3067,101244423,99712.26,28.20,-0.825,-0.737,-0.016
3069,101304397,99714.57,28.20,-0.868,-0.932,-0.600
3071,101364396,99712.77,28.20,-0.854,-0.779,-0.406
3073,101424416,99713.41,28.20,-0.861,-0.834,0.010
3075,101484397,99711.98,28.21,-0.807,-0.713,0.206
3077,101544449,99715.85,28.21,-0.840,-1.040,0.528
3079,101604397,99712.84,28.21,-0.818,-0.785,-0.138
3081,101664397,99709.57,28.21,-0.778,-0.509,0.102
3083,101724416,99714.15,28.21,-0.830,-0.896,0.236
3085,101784397,99710.36,28.21,-0.798,-0.575,-0.294
3087,101844422,99717.18,28.21,-0.842,-1.153,0.205
3089,101904397,99714.40,28.21,-0.880,-0.917,-0.464
3091,101964405,99713.40,28.21,-0.886,-0.833,-0.705
3093,102024416,99713.53,28.21,-0.881,-0.844,-0.120
3095,102084397,99716.20,28.22,-0.925,-1.070,-0.060
3097,102144477,99715.43,28.22,-0.931,-1.004,-0.408
3099,102204397,99715.62,28.22,-0.943,-1.020,-0.218
3101,102264396,99715.13,28.22,-0.915,-0.979,0.001
3103,102324416,99716.31,28.22,-0.921,-1.079,0.301
3105,102384397,99712.62,28.22,-0.914,-0.767,-0.125
3107,102444423,99716.04,28.22,-0.922,-1.056,0.015
3109,102504397,99714.98,28.22,-0.940,-0.967,-0.062
3111,102564397,99713.74,28.22,-0.931,-0.862,-0.283
3113,102624416,99712.38,28.22,-0.891,-0.746,0.170
3115,102684397,99713.03,28.22,-0.865,-0.802,0.566
3117,102744458,99712.59,28.22,-0.842,-0.764,0.475
3119,102804397,99716.24,28.22,-0.905,-1.073,0.086
3121,102864396,99714.28,28.22,-0.912,-0.907,-0.618
3123,102924416,99715.54,28.22,-0.938,-1.014,-0.330
3125,102984397,99713.26,28.22,-0.933,-0.821,-0.325
3127,103044423,99711.96,28.22,-0.926,-0.711,-0.127
3129,103104397,99715.88,28.22,-0.918,-1.042,0.270
3131,103164396,99717.20,28.22,-0.975,-1.155,0.044
3133,103224416,99717.30,28.22,-0.978,-1.163,-0.565
3135,103284397,99710.96,28.22,-0.918,-0.627,-0.070
3137,103344450,99716.22,28.22,-0.923,-1.071,0.580
3139,103404397,99714.30,28.22,-0.929,-0.909,0.148
3141,103464396,99712.30,28.22,-0.888,-0.739,-0.051
3143,103524427,99713.84,28.22,-0.908,-0.870,0.306
3145,103584397,99711.51,28.21,-0.871,-0.673,0.001
3147,103644433,99714.12,28.22,-0.842,-0.894,0.577
3149,103704397,99712.16,28.22,-0.835,-0.728,0.430
3151,103764396,99711.71,28.22,-0.845,-0.690,-0.083
3153,103824416,99714.30,28.22,-0.855,-0.909,-0.047
3155,103884397,99713.79,28.22,-0.859,-0.866,-0.033
3157,103944450,99712.90,28.22,-0.889,-0.790,-0.298
3159,104004397,99718.16,28.22,-0.913,-1.236,-0.242
3161,104064396,99710.80,28.22,-0.888,-0.613,-0.265
3163,104124416,99713.60,28.22,-0.862,-0.850,0.153
3165,104184396,99712.66,28.22,-0.847,-0.770,0.500
3167,104244422,99715.38,28.23,-0.856,-1.000,0.242
3169,104304408,99713.61,28.23,-0.866,-0.850,-0.086
3171,104364397,99713.91,28.23,-0.890,-0.876,-0.341
3173,104424416,99713.02,28.23,-0.874,-0.800,-0.221
3175,104484397,99712.06,28.23,-0.837,-0.720,0.272
3177,104544450,99712.00,28.23,-0.803,-0.714,0.573
3179,104604397,99711.13,28.23,-0.792,-0.641,0.423
3181,104664397,99715.30,28.23,-0.814,-0.993,0.206
3183,104724416,99714.59,28.23,-0.838,-0.934,-0.183
3185,104784397,99714.02,28.24,-0.872,-0.885,-0.556
3187,104844422,99714.59,28.24,-0.899,-0.933,-0.565
3189,104904397,99715.34,28.24,-0.904,-0.997,-0.289
3191,104964396,99716.12,28.24,-0.930,-1.063,-0.151
3193,105024416,99712.02,28.24,-0.929,-0.716,-0.459
3195,105084408,99715.28,28.24,-0.932,-0.992,-0.083
3197,105144476,99715.36,28.24,-0.895,-0.998,0.360
3199,105204397,99713.56,28.24,-0.875,-0.846,0.434
3201,105264396,99714.29,28.24,-0.880,-0.908,0.164
3203,105324416,99715.99,28.24,-0.895,-1.053,0.013
3205,105384397,99713.81,28.24,-0.835,-0.868,0.160
3207,105444423,99713.45,28.25,-0.817,-0.837,0.613
3209,105504397,99711.89,28.25,-0.790,-0.705,0.321
3211,105564397,99711.53,28.25,-0.784,-0.675,0.243
3213,105624416,99714.92,28.25,-0.834,-0.962,-0.038
3215,105684397,99714.92,28.25,-0.841,-0.962,-0.404
3217,105744450,99714.23,28.25,-0.856,-0.903,-0.256
3219,105804397,99713.69,28.25,-0.835,-0.857,-0.115
3221,105864408,99712.91,28.25,-0.835,-0.792,0.148
3223,105924416,99716.59,28.25,-0.897,-1.103,-0.180
3225,105984397,99710.84,28.25,-0.854,-0.616,-0.547
3227,106044422,99712.78,28.25,-0.847,-0.781,0.245
3229,106104397,99716.14,28.25,-0.904,-1.065,0.074
3231,106164396,99712.30,28.25,-0.925,-0.741,-0.772
3233,106224416,99712.90,28.25,-0.883,-0.791,-0.217
3235,106284397,99714.62,28.25,-0.889,-0.936,0.524
3237,106344450,99712.78,28.25,-0.878,-0.780,0.033
3239,106404397,99711.34,28.25,-0.828,-0.658,0.237
3241,106464396,99713.22,28.25,-0.837,-0.818,0.538
3243,106524416,99712.63,28.25,-0.830,-0.768,0.055
3245,106584397,99711.73,28.25,-0.832,-0.692,-0.019
3247,106644441,99712.74,28.25,-0.831,-0.777,0.002
3249,106704397,99713.95,28.25,-0.852,-0.879,0.005
3251,106764397,99713.03,28.25,-0.882,-0.801,-0.390
3253,106824416,99715.38,28.25,-0.881,-1.000,-0.273
3255,106884397,99714.56,28.25,-0.858,-0.931,0.197
3257,106944450,99716.20,28.25,-0.891,-1.069,0.111
3259,107004397,99713.29,28.25,-0.882,-0.824,-0.356
3261,107064396,99713.79,28.25,-0.869,-0.866,0.010
3263,107124416,99717.70,28.25,-0.920,-1.197,0.092
3265,107184397,99714.01,28.25,-0.894,-0.884,-0.386
3267,107244423,99711.12,28.25,-0.849,-0.641,0.137
3269,107304397,99715.13,28.25,-0.885,-0.980,0.374
3271,107364397,99715.16,28.25,-0.880,-0.982,-0.102
3273,107424427,99715.34,28.25,-0.856,-0.996,0.165
3275,107484397,99712.68,28.25,-0.831,-0.772,0.292
3277,107544450,99711.28,28.25,-0.790,-0.654,0.324
3279,107604397,99711.95,28.25,-0.802,-0.710,0.364
3281,107664397,99715.78,28.25,-0.870,-1.034,-0.253
3283,107724416,99709.89,28.25,-0.864,-0.536,-0.833
3285,107784397,99711.66,28.25,-0.843,-0.685,-0.099
3287,107844423,99716.11,28.25,-0.876,-1.062,0.374
3289,107904397,99714.16,28.25,-0.904,-0.897,-0.370
3291,107964396,99714.32,28.25,-0.892,-0.910,-0.369
3293,108024417,99712.05,28.25,-0.842,-0.718,0.282
3295,108084397,99714.91,28.25,-0.843,-0.961,0.593
3297,108144477,99712.11,28.25,-0.836,-0.724,0.086
3299,108204408,99715.85,28.25,-0.855,-1.040,0.008
3301,108264396,99715.60,28.25,-0.890,-1.019,-0.216
3303,108324416,99714.55,28.25,-0.916,-0.930,-0.623
3305,108384397,99713.12,28.25,-0.886,-0.810,-0.284
3307,108444424,99711.30,28.25,-0.856,-0.656,0.303
3309,108504397,99717.97,28.25,-0.896,-1.219,0.391
3311,108564397,99714.28,28.25,-0.882,-0.907,-0.169
3313,108624416,99713.16,28.25,-0.884,-0.813,-0.163
3315,108684397,99711.26,28.25,-0.843,-0.652,0.069
3317,108744450,99711.70,28.25,-0.858,-0.689,0.287
3319,108804397,99716.31,28.25,-0.916,-1.079,-0.190
3321,108864396,99712.33,28.25,-0.870,-0.742,-0.356
3323,108924416,99712.31,28.25,-0.834,-0.741,0.446
3325,108984408,99712.36,28.25,-0.848,-0.745,0.363
3327,109044423,99711.61,28.25,-0.799,-0.681,0.129
3329,109104397,99710.35,28.25,-0.785,-0.575,0.504
3331,109164396,99715.59,28.26,-0.807,-1.018,0.293
3333,109224416,99713.19,28.26,-0.842,-0.815,-0.278
3335,109284397,99716.20,28.26,-0.880,-1.069,-0.598
3337,109344449,99714.42,28.26,-0.895,-0.919,-0.481
3339,109404397,99711.12,28.26,-0.846,-0.640,-0.196
3341,109464396,99714.66,28.26,-0.861,-0.940,0.452
3343,109524416,99713.36,28.26,-0.883,-0.829,-0.123
3345,109584397,99713.06,28.26,-0.890,-0.805,-0.379
3347,109644433,99712.64,28.26,-0.858,-0.769,0.049
3349,109704397,99712.88,28.26,-0.835,-0.789,0.467
3351,109764405,99715.16,28.26,-0.847,-0.981,0.355
3353,109824416,99710.03,28.26,-0.792,-0.548,0.061
3355,109884397,99713.39,28.26,-0.790,-0.832,0.510
3357,109944450,99713.28,28.26,-0.795,-0.823,0.216
3359,110004397,99709.82,28.26,-0.783,-0.530,-0.170
3361,110064396,99713.12,28.26,-0.778,-0.809,0.156
3363,110124416,99711.41,28.26,-0.738,-0.665,0.383
3365,110184397,99712.19,28.26,-0.775,-0.731,0.177
3367,110244423,99715.08,28.26,-0.845,-0.975,-0.577
3369,110304397,99712.57,28.26,-0.851,-0.762,-0.830
3371,110364397,99712.29,28.26,-0.873,-0.739,-0.421
3373,110424416,99713.05,28.26,-0.887,-0.803,-0.303
3375,110484397,99713.38,28.25,-0.888,-0.832,-0.122
3377,110544458,99711.39,28.25,-0.833,-0.663,0.207
3379,110604397,99712.66,28.25,-0.802,-0.770,0.749
3381,110664397,99716.45,28.25,-0.847,-1.091,0.413
3383,110724416,99712.73,28.25,-0.854,-0.776,-0.504
3385,110784397,99715.11,28.26,-0.877,-0.977,-0.328
3387,110844423,99711.73,28.25,-0.845,-0.692,-0.133
3389,110904397,99716.06,28.26,-0.857,-1.058,0.308
3391,110964396,99717.12,28.26,-0.871,-1.148,0.113
3393,111024416,99711.03,28.26,-0.872,-0.632,-0.446
3395,111084397,99713.27,28.26,-0.872,-0.822,-0.232
3397,111144475,99711.61,28.26,-0.879,-0.681,-0.004
3399,111204397,99714.38,28.26,-0.878,-0.916,-0.012
3401,111264396,99710.95,28.26,-0.824,-0.625,0.284
3403,111324427,99709.33,28.26,-0.789,-0.488,0.529
3405,111384397,99714.12,28.26,-0.800,-0.894,0.550
3407,111444422,99716.17,28.26,-0.848,-1.068,-0.003
3409,111504397,99710.46,28.26,-0.812,-0.584,-0.527
3411,111564396,99713.96,28.26,-0.829,-0.881,0.131
3413,111624416,99714.37,28.26,-0.859,-0.915,-0.122
3415,111684397,99715.68,28.26,-0.889,-1.026,-0.433
3417,111744450,99712.95,28.26,-0.887,-0.794,-0.428
3419,111804397,99713.29,28.26,-0.878,-0.823,-0.084
3421,111864396,99716.14,28.26,-0.906,-1.065,0.110
3423,111924416,99712.83,28.26,-0.877,-0.785,-0.155
3425,111984397,99714.98,28.26,-0.892,-0.966,0.142
3427,112044422,99711.23,28.26,-0.860,-0.650,-0.025
3429,112104408,99714.79,28.26,-0.901,-0.950,0.090
3431,112164396,99713.68,28.26,-0.898,-0.857,-0.274
3433,112224416,99710.05,28.26,-0.830,-0.549,0.130
3435,112284397,99716.19,28.26,-0.896,-1.069,0.505
3437,112344450,99713.98,28.26,-0.875,-0.883,-0.325
3439,112404397,99712.31,28.26,-0.880,-0.741,-0.069
3441,112464396,99711.96,28.26,-0.849,-0.711,0.034
3443,112524416,99713.98,28.26,-0.835,-0.882,0.503
3445,112584397,99713.16,28.26,-0.805,-0.812,0.428
3447,112644432,99713.79,28.27,-0.807,-0.866,0.321
3449,112704397,99713.37,28.26,-0.813,-0.830,-0.011
3451,112764396,99713.30,28.26,-0.809,-0.824,-0.070
3453,112824416,99710.83,28.26,-0.795,-0.615,-0.018
3455,112884408,99716.36,28.27,-0.839,-1.083,0.065
3457,112944450,99713.73,28.27,-0.854,-0.860,-0.400
3459,113004397,99715.77,28.27,-0.862,-1.033,-0.288
3461,113064396,99717.30,28.27,-0.914,-1.163,-0.217
3463,113124416,99714.91,28.27,-0.928,-0.960,-0.713
3465,113184397,99712.39,28.27,-0.904,-0.747,-0.332
3467,113244423,99714.98,28.27,-0.893,-0.967,0.314
3469,113304397,99718.34,28.27,-0.955,-1.251,0.106
3471,113364397,99715.85,28.27,-0.979,-1.040,-0.759
3473,113424416,99713.27,28.27,-0.939,-0.822,-0.371
3475,113484397,99714.02,28.27,-0.921,-0.886,0.420
3477,113544450,99714.54,28.27,-0.925,-0.929,0.288
3479,113604397,99711.79,28.27,-0.906,-0.697,-0.036
3481,113664407,99716.55,28.27,-0.908,-1.100,0.305
3483,113724416,99712.94,28.27,-0.893,-0.794,0.147
3485,113784397,99716.02,28.27,-0.904,-1.054,0.065
3487,113844423,99713.06,28.27,-0.870,-0.804,0.105
3489,113904397,99713.04,28.27,-0.852,-0.802,0.311
3491,113964397,99713.77,28.27,-0.830,-0.864,0.401
3493,114024416,99714.33,28.27,-0.847,-0.911,0.233
3495,114084397,99713.85,28.27,-0.856,-0.871,-0.213
3497,114144489,99713.54,28.27,-0.871,-0.844,-0.254
3499,114204397,99714.52,28.27,-0.850,-0.927,-0.017
3501,114264396,99716.07,28.27,-0.894,-1.059,0.097
3503,114324416,99714.45,28.27,-0.919,-0.921,-0.616
3505,114384397,99714.23,28.27,-0.898,-0.903,-0.303
3507,114444432,99713.79,28.27,-0.897,-0.866,0.182
3509,114504397,99713.16,28.28,-0.884,-0.812,0.054
3511,114564397,99716.53,28.27,-0.887,-1.098,0.270
3513,114624416,99713.27,28.28,-0.850,-0.821,0.210
3515,114684397,99718.62,28.28,-0.892,-1.275,0.271
3517,114744450,99711.49,28.28,-0.870,-0.671,-0.395
3519,114804397,99714.50,28.28,-0.914,-0.926,-0.274
3521,114864396,99711.59,28.28,-0.881,-0.680,-0.264
3523,114924416,99713.78,28.28,-0.884,-0.865,0.260
3525,114984397,99716.43,28.28,-0.891,-1.089,0.213
3527,115044423,99712.87,28.28,-0.854,-0.788,0.093
3529,115104397,99715.48,28.28,-0.871,-1.009,0.252
3531,115164396,99716.38,28.28,-0.926,-1.085,-0.284
3533,115224427,99712.73,28.28,-0.895,-0.777,-0.588
3535,115284397,99712.20,28.28,-0.866,-0.731,0.231
3537,115344450,99711.13,28.28,-0.827,-0.641,0.488
3539,115404397,99714.27,28.28,-0.867,-0.907,0.337
3541,115464396,99717.28,28.28,-0.906,-1.161,-0.296
3543,115524416,99716.62,28.28,-0.927,-1.105,-0.472
3545,115584397,99713.54,28.28,-0.903,-0.844,-0.329
3547,115644433,99715.01,28.29,-0.894,-0.969,0.209
3549,115704397,99714.11,28.29,-0.870,-0.893,0.293
3551,115764396,99717.00,28.28,-0.891,-1.137,0.256
3553,115824417,99714.91,28.29,-0.908,-0.961,-0.267
3555,115884397,99707.79,28.29,-0.809,-0.358,-0.122
3557,115944450,99716.02,28.29,-0.842,-1.055,0.948
3559,116004408,99711.17,28.28,-0.844,-0.644,-0.092
3561,116064396,99715.05,28.29,-0.880,-0.972,-0.316
3563,116124416,99714.76,28.29,-0.889,-0.947,-0.258
3565,116184397,99712.09,28.29,-0.894,-0.722,-0.326
3567,116244424,99714.70,28.29,-0.919,-0.943,-0.215
3569,116304397,99715.48,28.29,-0.909,-1.009,-0.043
3571,116364397,99716.25,28.29,-0.919,-1.074,0.107
3573,116424416,99715.95,28.29,-0.963,-1.048,-0.332
3575,116484397,99712.48,28.29,-0.919,-0.755,-0.446
3577,116544449,99711.59,28.29,-0.895,-0.680,0.351
3579,116604397,99711.87,28.29,-0.856,-0.703,0.508
3581,116664396,99716.02,28.29,-0.902,-1.054,0.426
3583,116724416,99711.59,28.29,-0.902,-0.679,-0.488
3585,116784408,99716.98,28.29,-0.936,-1.136,-0.193
3587,116844423,99717.48,28.29,-0.983,-1.178,-0.340
3589,116904397,99714.46,28.29,-0.972,-0.923,-0.621
3591,116964396,99715.73,28.29,-1.002,-1.030,-0.193
3593,117024416,99714.25,28.29,-0.967,-0.905,-0.129
3595,117084397,99711.60,28.30,-0.930,-0.681,0.348
3597,117144476,99712.37,28.29,-0.891,-0.746,0.573
3599,117204397,99714.48,28.29,-0.908,-0.924,0.527
3601,117264396,99709.70,28.29,-0.864,-0.520,-0.033
3603,117324416,99714.22,28.29,-0.870,-0.902,0.418
3605,117384397,99714.91,28.29,-0.882,-0.960,0.183
3607,117444422,99713.10,28.29,-0.891,-0.808,-0.249
3609,117504397,99716.28,28.29,-0.922,-1.077,-0.217
3611,117564405,99713.88,28.28,-0.914,-0.873,-0.259
3613,117624416,99717.35,28.28,-0.927,-1.167,0.036
3615,117684397,99712.74,28.28,-0.888,-0.777,0.026
3617,117744450,99715.52,28.28,-0.903,-1.013,0.235
3619,117804397,99713.55,28.28,-0.931,-0.846,-0.247
3621,117864396,99715.61,28.28,-0.957,-1.020,-0.471
3623,117924416,99714.59,28.28,-0.948,-0.934,-0.201
3625,117984397,99709.71,28.28,-0.863,-0.521,0.249
3627,118044423,99709.36,28.29,-0.809,-0.491,0.981
3629,118104397,99716.24,28.29,-0.869,-1.073,0.685
3631,118164397,99713.45,28.29,-0.879,-0.837,-0.440
3633,118224416,99712.45,28.29,-0.856,-0.752,-0.238
3635,118284397,99712.47,28.29,-0.834,-0.754,0.316
3637,118344458,99713.03,28.29,-0.840,-0.802,0.258
3639,118404397,99712.80,28.29,-0.849,-0.782,-0.075
3641,118464396,99714.37,28.29,-0.871,-0.914,-0.164
3643,118524416,99713.12,28.29,-0.849,-0.810,-0.113
3645,118584397,99713.00,28.29,-0.816,-0.799,0.343
3647,118644433,99714.08,28.29,-0.847,-0.890,0.264
3649,118704397,99712.62,28.29,-0.884,-0.768,-0.546
3651,118764397,99712.69,28.29,-0.914,-0.773,-0.697
3653,118824416,99715.41,28.29,-0.933,-1.003,-0.329
3655,118884397,99714.02,28.29,-0.925,-0.885,-0.117
3657,118944450,99711.16,28.28,-0.914,-0.643,-0.094
3659,119004397,99711.80,28.28,-0.870,-0.698,0.268
3661,119064396,99714.66,28.28,-0.863,-0.940,0.729
3663,119124427,99713.11,28.28,-0.847,-0.808,0.283
3665,119184397,99714.16,28.28,-0.836,-0.897,0.221
3667,119244422,99714.59,28.28,-0.888,-0.933,-0.081
3669,119304397,99709.24,28.28,-0.831,-0.481,-0.496
3671,119364396,99714.18,28.28,-0.855,-0.899,0.409
3673,119424416,99713.48,28.27,-0.857,-0.840,0.011
3675,119484397,99713.15,28.27,-0.858,-0.812,-0.109
3677,119544450,99715.11,28.27,-0.870,-0.978,0.006
3679,119604397,99717.34,28.27,-0.922,-1.167,-0.217
3681,119664397,99714.01,28.27,-0.917,-0.885,-0.620
3683,119724416,99716.22,28.27,-0.916,-1.071,-0.045
3685,119784397,99712.07,28.28,-0.881,-0.720,0.119
3687,119844422,99713.65,28.28,-0.893,-0.854,0.179
3689,119904408,99714.98,28.27,-0.906,-0.966,-0.015
3691,119964397,99714.98,28.28,-0.869,-0.967,0.130
3693,120024416,99713.28,28.28,-0.864,-0.823,0.332
3695,120084397,99710.58,28.28,-0.820,-0.594,0.113
3697,120144476,99711.57,28.27,-0.782,-0.678,0.622
3699,120204397,99712.36,28.27,-0.780,-0.745,0.566
3701,120264396,99713.25,28.27,-0.799,-0.820,0.040
3703,120324416,99712.00,28.28,-0.779,-0.715,-0.110
3705,120384397,99712.52,28.28,-0.819,-0.759,-0.068
3707,120444422,99714.62,28.28,-0.814,-0.936,-0.254
3709,120504397,99714.59,28.28,-0.841,-0.934,-0.033
3711,120564396,99712.35,28.28,-0.807,-0.744,-0.215
3713,120624416,99713.84,28.28,-0.801,-0.870,0.340
3715,120684407,99711.73,28.28,-0.805,-0.692,0.051
3717,120744450,99715.05,28.28,-0.834,-0.972,-0.138
3719,120804397,99714.38,28.28,-0.845,-0.916,-0.250
3721,120864396,99712.41,28.28,-0.813,-0.749,-0.109
3723,120924416,99713.11,28.28,-0.798,-0.808,0.367
3725,120984397,99712.89,28.28,-0.794,-0.790,0.244
3727,121044423,99716.26,28.28,-0.859,-1.075,-0.153
3729,121104397,99717.98,28.28,-0.915,-1.220,-0.765
3731,121164396,99713.52,28.28,-0.892,-0.843,-0.703
3733,121224416,99714.12,28.28,-0.914,-0.894,-0.135
3735,121284397,99716.70,28.28,-0.949,-1.112,-0.252
3737,121344450,99713.21,28.28,-0.906,-0.817,-0.214
3739,121404397,99713.56,28.28,-0.904,-0.847,0.280
3741,121464408,99713.58,28.28,-0.898,-0.848,0.122
3743,121524416,99711.25,28.28,-0.874,-0.651,0.084
3745,121584397,99711.45,28.28,-0.849,-0.668,0.310
3747,121644433,99713.27,28.28,-0.816,-0.821,0.603
3749,121704397,99715.08,28.28,-0.862,-0.975,0.316
3751,121764397,99714.91,28.28,-0.879,-0.961,-0.487
3753,121824416,99711.84,28.28,-0.866,-0.701,-0.336
3755,121884397,99711.29,28.28,-0.837,-0.654,0.104
3757,121944450,99712.73,28.28,-0.825,-0.777,0.450
3759,122004397,99716.14,28.28,-0.868,-1.065,0.172
3761,122064396,99718.20,28.28,-0.879,-1.240,-0.229
3763,122124416,99714.77,28.28,-0.877,-0.949,-0.229
3765,122184396,99714.06,28.28,-0.884,-0.889,-0.260
3767,122244431,99715.36,28.28,-0.876,-0.999,0.007
3769,122304397,99715.50,28.28,-0.888,-1.011,0.094
3771,122364396,99712.98,28.28,-0.860,-0.798,-0.091
3773,122424416,99713.66,28.28,-0.884,-0.855,0.060
3775,122484397,99712.24,28.28,-0.841,-0.735,-0.027
3777,122544450,99711.80,28.28,-0.850,-0.697,0.296
3779,122604397,99715.25,28.28,-0.860,-0.990,0.047
3781,122664396,99712.80,28.28,-0.847,-0.782,0.010
3783,122724416,99711.66,28.28,-0.793,-0.686,0.255
3785,122784397,99714.70,28.27,-0.826,-0.943,0.524
3787,122844423,99715.27,28.28,-0.848,-0.992,-0.246
3789,122904397,99713.37,28.27,-0.885,-0.830,-0.565
3791,122964397,99713.45,28.27,-0.855,-0.838,-0.348
3793,123024427,99710.14,28.27,-0.833,-0.557,0.249
3795,123084397,99712.80,28.27,-0.840,-0.783,0.200
3797,123144475,99714.64,28.27,-0.839,-0.938,0.186
3799,123204397,99713.52,28.27,-0.848,-0.843,-0.016
3801,123264396,99713.12,28.27,-0.831,-0.809,-0.079
3803,123324416,99716.22,28.27,-0.861,-1.071,0.149
3805,123384397,99714.85,28.26,-0.827,-0.955,-0.020
3807,123444423,99714.43,28.26,-0.820,-0.920,0.293
3809,123504397,99717.11,28.26,-0.857,-1.147,0.016
3811,123564396,99711.68,28.26,-0.809,-0.688,-0.274
3813,123624416,99712.07,28.26,-0.773,-0.720,0.434
3815,123684397,99713.48,28.26,-0.781,-0.840,0.500
3817,123744450,99716.21,28.26,-0.851,-1.071,-0.239
3819,123804408,99710.13,28.26,-0.806,-0.557,-0.691
3821,123864396,99712.60,28.26,-0.814,-0.765,0.183
3823,123924416,99713.60,28.26,-0.794,-0.850,0.259
3825,123984397,99718.20,28.26,-0.825,-1.239,0.334
3827,124044424,99709.15,28.26,-0.793,-0.473,-0.378
3829,124104397,99714.78,28.26,-0.795,-0.949,0.120
3831,124164396,99720.20,28.26,-0.887,-1.408,0.069
3833,124224416,99713.89,28.25,-0.885,-0.875,-1.045
3835,124284397,99712.86,28.25,-0.854,-0.787,-0.285
3837,124344450,99716.56,28.25,-0.905,-1.100,0.186
3839,124404397,99715.54,28.26,-0.895,-1.014,-0.334
3841,124464396,99716.08,28.26,-0.891,-1.059,0.057
3843,124524416,99713.33,28.26,-0.873,-0.827,0.047
3845,124584408,99714.95,28.26,-0.909,-0.964,-0.067
3847,124644433,99716.20,28.25,-0.923,-1.070,-0.308
3849,124704397,99714.45,28.26,-0.905,-0.922,-0.116
3851,124764396,99714.02,28.26,-0.896,-0.885,0.118
3853,124824416,99708.44,28.25,-0.840,-0.413,0.121
3855,124884397,99712.02,28.25,-0.813,-0.716,0.683
3857,124944449,99712.93,28.25,-0.824,-0.793,0.532
3859,125004397,99714.27,28.25,-0.810,-0.907,0.115
3861,125064396,99712.01,28.25,-0.816,-0.715,0.059
3863,125124416,99714.95,28.25,-0.806,-0.964,0.037
3865,125184397,99714.47,28.25,-0.820,-0.923,0.149
3867,125244422,99712.76,28.25,-0.795,-0.779,-0.114
3869,125304397,99713.21,28.25,-0.791,-0.817,0.218
3871,125364405,99712.12,28.25,-0.775,-0.725,0.136
3873,125424416,99714.28,28.25,-0.824,-0.907,-0.047
3875,125484397,99711.61,28.25,-0.815,-0.681,-0.505
3877,125544450,99713.02,28.25,-0.805,-0.801,0.040
3879,125604397,99711.48,28.25,-0.800,-0.671,0.139
3881,125664397,99712.77,28.25,-0.796,-0.779,0.075
3883,125724416,99710.49,28.25,-0.745,-0.587,0.297
3885,125784397,99711.84,28.25,-0.776,-0.700,0.332
3887,125844423,99713.81,28.25,-0.794,-0.868,-0.219
3889,125904397,99710.40,28.25,-0.755,-0.579,-0.079
3891,125964397,99713.16,28.25,-0.760,-0.813,0.353
3893,126024416,99716.34,28.25,-0.783,-1.082,0.173
3895,126084397,99711.84,28.25,-0.784,-0.701,-0.340
3897,126144483,99714.23,28.25,-0.815,-0.904,-0.332
3899,126204397,99716.84,28.25,-0.878,-1.124,-0.442
3901,126264396,99715.97,28.25,-0.911,-1.050,-0.825
3903,126324416,99714.51,28.25,-0.912,-0.927,-0.560
3905,126384397,99715.09,28.24,-0.881,-0.976,0.087
3907,126444423,99716.38,28.24,-0.882,-1.085,0.435
3909,126504397,99717.77,28.24,-0.919,-1.203,-0.057
3911,126564396,99710.46,28.24,-0.857,-0.584,-0.363
3913,126624416,99714.38,28.24,-0.845,-0.916,0.539
3915,126684397,99714.06,28.24,-0.821,-0.889,0.531
3917,126744449,99711.00,28.24,-0.781,-0.630,0.330
3919,126804397,99713.53,28.24,-0.804,-0.844,0.303
3921,126864396,99709.34,28.24,-0.766,-0.489,-0.084
3923,126924427,99714.52,28.24,-0.797,-0.928,0.272
3925,126984397,99715.18,28.24,-0.864,-0.983,-0.380
3927,127044422,99715.78,28.24,-0.886,-1.034,-0.831
3929,127104397,99715.97,28.24,-0.883,-1.050,-0.251
3931,127164396,99711.47,28.24,-0.839,-0.669,0.029
3933,127224416,99712.02,28.24,-0.839,-0.716,0.274
3935,127284397,99708.48,28.24,-0.787,-0.417,0.196
3937,127344450,99712.19,28.24,-0.778,-0.730,0.643
3939,127404397,99709.44,28.24,-0.771,-0.498,0.242
3941,127464396,99714.27,28.23,-0.804,-0.906,0.001
3943,127524416,99712.87,28.23,-0.782,-0.788,-0.041
3945,127584397,99708.51,28.23,-0.722,-0.419,0.247
3947,127644433,99712.45,28.23,-0.734,-0.753,0.592
3949,127704408,99709.40,28.23,-0.748,-0.494,-0.106
3951,127764396,99711.41,28.23,-0.766,-0.664,-0.329
3953,127824416,99714.64,28.23,-0.785,-0.938,-0.042
3955,127884397,99712.75,28.23,-0.784,-0.778,-0.150
