=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 14:45:08 =~=~=~=~=~=~=~=~=~=~=~=
imu_seq,baro_seq,timestamp_us,roll_deg,pitch_deg,yaw_deg,heading_deg,altitude_m,raw_altitude_m,climb_rate_mps,pressure_pa,temperature_c,comp_altitude_m,comp_climb_rate_mps,comp_accel_up_mss,accel_x_mss,accel_y_mss,accel_z_mss,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_ut,mag_y_ut,mag_z_ut,linacc_x_mss,linacc_y_mss,linacc_z_mss,grav_x_mss,grav_y_mss,grav_z_mss,calib_sys,calib_gyro,calib_accel,calib_mag,imu_valid,baro_valid
[IMU] BNO055 axis_map=0x24 sign_x=0 sign_y=0 sign_z=0
[SETUP] Baro PROM: C1=39189 C2=35799 C3=24633 C4=24872 C5=35093 C6=27857
[SETUP] Airspeed init failed -- check wiring/I2C address
[SETUP] SD card init failed -- check the card is inserted
9118,3030,102609006,-73.000,-9.438,-89.408,257.812,-0.563,-1.505,-2.070,99999.18,36.30,-73.173,-74.725,-8.6350,-9.7700,0.1400,1.9500,-0.2500,84.5625,0.0625,-19.7500,-36.2500,-0.6875,-0.2100,-0.0700,-0.3300,-9.5500,0.2000,2.1800,3,3,3,3,1,1
9130,3034,102728830,-80.500,-5.375,-99.007,257.062,-0.480,0.539,-0.708,99974.96,36.30,-73.338,-73.986,-9.6321,-8.8600,-0.4800,1.1200,2.5625,77.4375,0.1250,-19.3750,-35.0625,-6.5000,1.2300,-0.9400,-0.3700,-9.7600,0.2000,0.9100,3,3,3,3,1,1
9142,3038,102848847,-83.875,-5.562,-101.264,258.312,-0.551,-0.691,0.430,99989.54,36.30,-73.338,-73.261,-9.5301,-9.4300,-0.6700,-0.2400,9.0000,0.1875,-0.3750,-19.0000,-35.8750,-6.5000,-0.1600,0.3600,-0.2700,-9.8000,0.2200,0.2800,3,3,3,3,1,1
9151,3041,102948948,-83.812,-5.500,-101.468,258.438,-0.741,-0.472,-2.051,99986.95,36.29,-73.357,-72.680,-8.7960,-9.5600,0.1300,0.3200,-0.2500,-2.8750,-1.0000,-19.0000,-35.5000,-6.8750,0.1300,0.0000,-0.1000,-9.7900,0.2100,0.3000,3,3,3,3,1,1
9163,3045,103068158,-83.688,-5.438,-101.693,258.125,-0.690,-0.685,0.312,99989.47,36.28,-73.235,-71.980,-8.8506,-9.4600,0.1100,0.4500,-0.1875,1.1250,0.0000,-19.7500,-36.2500,-6.8750,0.3300,-0.0900,0.1200,-9.7900,0.2100,0.3200,3,3,3,3,1,1
9175,3049,103189446,-83.875,-5.562,-101.907,257.875,-0.272,0.674,2.230,99973.36,36.29,-72.995,-71.261,-8.5307,-9.6200,0.3600,0.1200,0.4375,2.8750,1.1875,-19.3750,-36.2500,-7.2500,-0.3500,0.0100,-0.5100,-9.7900,0.2200,0.2800,3,3,3,3,1,1
9185,3052,103289465,-83.625,-5.438,-101.937,258.062,-0.298,-0.476,2.441,99986.99,36.31,-72.746,-70.663,-8.8072,-9.7600,0.1000,0.2200,0.1875,-0.8750,-0.1250,-19.3750,-36.2500,-6.0625,0.2900,-0.0600,0.0500,-9.7900,0.2000,0.3400,3,3,3,3,1,1
9196,3056,103399584,-83.562,-5.438,-101.937,258.062,-0.162,0.726,-0.131,99972.74,36.30,-72.464,-70.027,-8.8386,-9.5500,0.1100,0.4100,0.0000,-0.2500,0.0625,-20.5000,-36.5625,-6.0625,0.2400,-0.0600,0.0100,-9.7900,0.2000,0.3500,3,3,3,3,1,1
9208,3060,103518207,-83.562,-5.375,-101.909,258.125,-0.379,-0.855,-0.104,99991.48,36.31,-72.112,-69.348,-8.8423,-9.5400,0.1200,0.4300,-0.0625,0.1875,0.0000,-18.5625,-36.2500,-6.5000,0.2500,-0.0700,0.0800,-9.7900,0.2000,0.3500,3,3,3,3,1,1
9220,3064,103639630,-83.562,-5.375,-101.896,258.062,-0.629,-1.181,-2.066,99995.34,36.29,-71.784,-68.677,-8.8402,-9.4800,0.1300,0.4500,-0.0625,0.1250,0.0000,-19.0000,-35.8750,-7.2500,0.2700,-0.0400,0.0500,-9.7900,0.1900,0.3600,3,3,3,3,1,1
9232,3068,103759890,-83.562,-5.375,-101.926,258.062,-0.585,-0.955,-0.108,99992.66,36.30,-71.388,-68.013,-8.8309,-9.5200,0.1300,0.4000,0.0000,-0.0625,0.0625,-19.3750,-36.5625,-6.5000,0.2900,-0.0700,0.0800,-9.7900,0.1900,0.3600,3,3,3,3,1,1
9245,3072,103889815,-83.562,-5.375,-101.955,258.062,-0.473,-0.958,0.545,99992.70,36.30,-70.886,-67.299,-8.8373,-9.5000,0.1300,0.4400,0.0000,-0.0625,0.1250,-19.7500,-36.2500,-5.5625,0.2900,-0.0600,0.0600,-9.7900,0.1900,0.3600,3,3,3,3,1,1
9257,3076,104009987,-83.500,-5.312,-101.921,258.125,-0.416,0.988,-1.239,99969.63,36.28,-70.481,-66.669,-8.8264,-9.5200,0.1500,0.4400,-0.1250,0.0625,-0.0625,-18.5625,-35.0625,-5.1875,0.2900,-0.0600,0.0800,-9.7900,0.1900,0.3700,3,3,3,3,1,1
9269,3080,104129789,-83.500,-5.312,-101.888,258.125,-0.660,-1.552,0.187,99999.75,36.30,-69.984,-66.037,-8.8529,-9.5300,0.1200,0.4200,0.0000,-0.0625,0.0625,-19.7500,-36.2500,-6.5000,0.2600,-0.0400,0.0600,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9281,3084,104249939,-83.500,-5.312,-101.879,258.125,-0.569,-1.538,2.082,99999.58,36.30,-69.472,-65.416,-8.8570,-9.5100,0.1200,0.4400,-0.0625,0.0000,0.0000,-19.7500,-36.2500,-6.5000,0.2800,-0.0400,0.0600,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9293,3088,104369694,-83.500,-5.312,-101.876,258.125,-0.580,-0.889,-0.096,99991.88,36.31,-68.997,-64.818,-8.8579,-9.5000,0.1200,0.4400,0.0625,-0.0625,0.0625,-19.7500,-36.2500,-5.5625,0.2900,-0.0300,0.0700,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9305,3092,104490455,-83.500,-5.312,-101.875,258.125,-0.610,0.234,-1.848,99978.57,36.31,-68.538,-64.233,-8.8271,-9.5000,0.1500,0.4300,-0.0625,0.0000,-0.0625,-19.3750,-35.0625,-6.0625,0.3000,-0.0300,0.0500,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9317,3096,104610757,-83.500,-5.312,-101.875,258.125,-0.610,-1.231,1.085,99995.94,36.31,-67.978,-63.644,-8.8361,-9.5100,0.1400,0.4300,-0.0625,0.1250,0.0625,-19.0000,-36.5625,-6.5000,0.2900,-0.0600,0.0500,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9329,3100,104730182,-83.500,-5.312,-101.875,258.125,-0.434,-1.012,0.827,99993.34,36.31,-67.425,-63.074,-8.8485,-9.5200,0.1300,0.4600,0.0000,-0.0625,0.0625,-19.3750,-36.2500,-6.8750,0.2600,-0.0300,0.0400,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9341,3104,104850583,-83.500,-5.312,-101.875,258.125,-0.284,0.123,0.039,99979.89,36.31,-66.888,-62.515,-8.8341,-9.5200,0.1400,0.4200,0.0625,0.1250,0.0625,-19.0000,-35.5000,-6.8750,0.2800,-0.0600,0.0600,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9350,3107,104950736,-83.500,-5.312,-101.875,258.125,-0.568,-1.159,-0.524,99995.09,36.29,-66.475,-62.070,-8.8370,-9.5000,0.1400,0.4300,0.0625,0.0000,-0.0625,-19.7500,-35.8750,-6.8750,0.2900,-0.0400,0.0500,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9362,3111,105069331,-83.500,-5.312,-101.875,258.125,-0.378,-0.081,1.538,99982.30,36.31,-65.931,-61.541,-8.8460,-9.5100,0.1300,0.4300,0.0000,-0.0625,-0.1250,-18.5625,-35.8750,-8.0625,0.2800,-0.0500,0.0600,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9374,3115,105190830,-83.500,-5.312,-101.875,258.125,-0.578,-1.196,0.286,99995.53,36.32,-65.387,-61.016,-8.8380,-9.4900,0.1400,0.4300,0.0000,0.0625,0.0000,-19.7500,-35.0625,-6.5000,0.2600,-0.0600,0.0600,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9386,3119,105310989,-83.500,-5.312,-101.875,258.125,-0.649,0.538,-2.546,99974.98,36.31,-64.947,-60.528,-8.8314,-9.4900,0.1500,0.4600,0.0000,0.1250,-0.0625,-18.5625,-36.5625,-6.5000,0.2600,-0.0400,0.0600,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9398,3123,105430820,-83.500,-5.312,-101.875,258.125,-0.651,-0.087,-0.043,99982.38,36.32,-64.425,-60.036,-8.8570,-9.5100,0.1200,0.4400,0.1250,0.1875,-0.0625,-19.3750,-35.8750,-6.0625,0.2800,-0.0300,0.0500,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9410,3127,105550949,-83.500,-5.312,-101.875,258.125,-0.832,-1.896,0.469,100003.83,36.33,-63.900,-59.555,-8.8380,-9.4900,0.1400,0.4300,0.0000,-0.0625,-0.0625,-18.2500,-36.5625,-6.5000,0.2800,-0.0300,0.0600,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9422,3131,105670530,-83.500,-5.312,-101.875,258.125,-0.208,0.297,4.348,99977.83,36.33,-63.308,-59.074,-8.8697,-9.4800,0.1100,0.4400,0.0625,-0.0625,-0.0625,-19.0000,-36.5625,-6.5000,0.2900,-0.0500,0.0900,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9434,3135,105791469,-83.500,-5.312,-101.875,258.125,-0.149,0.608,0.260,99974.15,36.33,-62.764,-58.609,-8.8251,-9.5100,0.1500,0.4200,-0.0625,-0.1250,-0.1250,-19.3750,-36.5625,-6.5000,0.2900,-0.0400,0.0600,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9444,3138,105891446,-83.500,-5.312,-101.875,258.125,-0.475,-1.072,-1.730,99994.05,36.32,-62.367,-58.244,-8.8439,-9.5200,0.1300,0.4200,0.0000,-0.1250,0.1875,-19.3750,-35.8750,-6.0625,0.2600,-0.0500,0.0500,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9453,3141,105991563,-83.500,-5.312,-101.875,258.125,-0.404,0.352,-0.803,99977.17,36.30,-61.970,-57.885,-8.8494,-9.5100,0.1300,0.4600,0.0625,-0.1250,0.0625,-19.0000,-36.5625,-5.5625,0.2700,-0.0700,0.0600,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9464,3145,106101562,-83.500,-5.312,-101.875,258.125,-0.577,-0.709,-0.322,99989.75,36.31,-61.537,-57.501,-8.8372,-9.5100,0.1400,0.4400,0.1250,0.1250,-0.0625,-19.3750,-36.5625,-7.2500,0.2800,-0.0600,0.0400,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9476,3149,106220564,-83.500,-5.312,-101.875,258.125,-0.631,-1.051,-0.506,99993.80,36.32,-61.078,-57.096,-8.8464,-9.5300,0.1300,0.4500,0.0000,-0.0625,-0.1250,-18.5625,-35.8750,-5.5625,0.2700,-0.0400,0.0800,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9488,3153,106341701,-83.500,-5.312,-101.875,258.125,-0.822,-1.155,-0.874,99995.04,36.32,-60.658,-56.702,-8.8372,-9.5100,0.1400,0.4400,0.0000,0.0000,0.0000,-19.3750,-35.8750,-6.8750,0.2700,-0.0400,0.0200,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9500,3157,106461900,-83.500,-5.312,-101.875,258.125,-0.424,-0.628,3.036,99988.80,36.33,-60.126,-56.299,-8.8658,-9.5100,0.1100,0.4300,0.0625,-0.0625,0.0625,-20.0625,-37.0000,-6.8750,0.3000,-0.0600,0.0600,-9.7900,0.1800,0.3700,3,3,3,3,1,1
9512,3161,106581827,-83.750,-5.375,-101.904,258.062,-0.572,-0.476,-1.112,99986.98,36.32,-59.711,-55.926,-8.7986,-9.5100,0.1600,0.3800,0.0625,1.3750,0.5000,-19.0000,-36.2500,-5.2500,0.2700,-0.0400,0.0400,-9.7900,0.2000,0.3200,3,3,3,3,1,1
9524,3165,106701830,-83.750,-5.375,-101.928,258.062,-0.269,0.454,2.062,99975.97,36.32,-59.220,-55.544,-8.7033,-9.7100,0.2100,0.1300,0.0625,-0.6250,-0.3125,-19.0000,-35.0625,-6.8750,0.0900,0.0100,-0.1600,-9.7900,0.1900,0.3200,3,3,3,3,1,1
9536,3169,106821555,-83.812,-5.375,-101.909,258.062,-0.138,0.240,2.091,99978.51,36.33,-58.719,-55.174,-8.6781,-9.9000,0.2000,-0.0300,0.1250,8.1250,2.3125,-19.3750,-36.5625,-6.8750,0.2500,0.0000,-0.0200,-9.7900,0.1900,0.3100,3,3,3,3,1,1
9546,3172,106921765,-83.812,-5.375,-101.928,258.062,-0.256,-0.230,-0.675,99984.08,36.30,-58.359,-54.879,-8.7922,-9.4800,0.1700,0.3900,0.3125,-0.1250,-0.1250,-18.2500,-35.8750,-6.8750,0.3100,-0.0400,0.0700,-9.7900,0.2000,0.3000,3,3,3,3,1,1
9558,3176,107042465,-84.062,-5.375,-101.941,258.000,-0.252,0.968,-0.910,99969.88,36.32,-57.961,-54.539,-8.8123,-9.4800,0.1500,0.4100,0.4375,8.5625,0.8125,-19.7500,-36.5625,-6.5000,0.3000,-0.0200,0.0200,-9.8000,0.2000,0.2500,3,3,3,3,1,1
9570,3180,107162771,-84.438,-5.438,-101.983,258.000,-0.457,-1.069,-1.429,99994.02,36.32,-57.533,-54.199,-8.7480,-9.4700,0.1900,0.2800,0.1875,10.4375,0.0000,-18.5625,-35.8750,-6.5000,0.3000,-0.0800,0.1600,-9.8000,0.2000,0.1500,3,3,3,3,1,1
9582,3184,107282175,-84.500,-5.438,-101.995,258.000,-0.500,-0.819,-0.968,99991.05,36.31,-57.160,-53.876,-8.7750,-9.5000,0.1500,0.1800,-0.3750,-12.6875,-0.3750,-19.0000,-36.2500,-6.8750,0.2400,0.0000,0.1400,-9.8000,0.2000,0.1300,3,3,3,3,1,1
9594,3188,107402584,-84.125,-5.375,-102.075,257.875,-0.505,-0.326,0.247,99985.21,36.32,-56.786,-53.564,-8.7968,-9.5400,0.1400,0.2200,-0.2500,-3.8750,-0.5000,-19.0000,-37.0000,-7.6875,0.2400,-0.0500,0.0100,-9.8000,0.1900,0.2400,3,3,3,3,1,1
9606,3192,107521391,-84.000,-5.312,-102.111,257.875,-0.560,-0.275,-1.106,99984.61,36.33,-56.439,-53.270,-8.8287,-9.5200,0.1300,0.3100,0.0625,0.3750,0.1875,-18.2500,-36.2500,-7.2500,0.2700,-0.0400,0.0600,-9.8000,0.1900,0.2700,3,3,3,3,1,1
9618,3196,107642702,-83.938,-5.312,-102.121,257.875,-0.805,-0.557,-2.260,99987.95,36.31,-56.134,-52.988,-8.8103,-9.5200,0.1500,0.3200,-0.0625,-1.3750,0.0000,-19.0000,-36.2500,-6.8750,0.2600,-0.0500,0.0200,-9.8000,0.1900,0.2800,3,3,3,3,1,1
9630,3200,107763018,-83.812,-5.375,-101.900,258.438,-0.638,-0.785,1.471,99990.65,36.32,-55.744,-52.678,-7.7389,-9.9200,1.0700,-0.7400,8.5000,0.3125,0.5000,-19.3750,-36.5625,-6.0625,0.6500,0.1500,-1.8600,-9.7900,0.1900,0.3000,3,3,3,3,1,1
9642,3204,107882823,-83.750,-5.125,-104.410,252.500,-0.514,0.627,0.103,99973.91,36.33,-55.418,-52.421,-8.8949,-10.5400,0.0400,0.6400,-45.8125,1.1250,0.5625,-18.5625,-36.2500,-9.2500,-0.7100,-0.0200,0.1100,-9.7900,0.1500,0.3400,3,3,3,3,1,1
9652,3207,107982968,-83.250,-4.875,-107.920,248.625,-0.510,-0.172,0.512,99983.39,36.33,-55.100,-52.184,-7.6364,-9.7100,1.3700,0.0900,-49.0000,-6.5625,-0.4375,-18.2500,-36.2500,-11.7500,-2.3500,2.0100,3.5400,-9.7900,0.1100,0.4400,3,3,3,3,1,1
9664,3211,108102919,-74.625,-7.812,-109.994,250.688,-0.486,-0.580,0.090,99988.23,36.31,-54.748,-51.962,-8.5910,-9.2500,0.4100,1.6500,44.2500,-92.8125,-5.9375,-19.0000,-34.3750,-11.7500,0.7300,0.3000,-0.4100,-9.6100,0.1200,1.9200,3,3,3,3,1,1
9676,3215,108222487,-65.500,-6.438,-108.035,253.438,-0.612,-0.936,-0.898,99992.45,36.32,-54.454,-51.777,-10.1595,-8.8000,0.1000,3.4700,0.9375,-88.1875,-0.4375,-19.3750,-34.7500,-6.5000,0.3800,-0.0100,0.1300,-9.1300,0.1300,3.5500,3,3,3,3,1,1
9686,3218,108322438,-57.875,-5.875,-107.050,253.500,-0.832,-1.381,-1.434,99997.72,36.33,-54.264,-51.776,-11.1068,-8.7600,0.1300,4.3600,-0.1250,-77.8750,-0.2500,-19.7500,-35.5000,-2.7500,0.1300,0.0000,-0.0900,-8.5800,0.1300,4.7300,3,3,3,3,1,1
9697,3222,108433068,-44.688,-5.375,-106.625,253.625,-0.670,0.324,0.249,99977.51,36.34,-54.056,-51.923,-13.3162,-7.2800,0.1500,6.0700,0.2500,-146.1250,-0.7500,-20.7500,-35.8750,1.6875,0.4100,0.0100,-0.0400,-7.3600,0.1300,6.4700,3,3,3,3,1,1
9709,3226,108553564,-17.875,-4.875,-48.755,341.500,-0.541,-0.506,1.990,99987.34,36.33,-53.811,-52.397,-14.1174,-6.4000,0.8700,5.4000,0.3125,-387.1250,-1.5625,-19.7500,-35.0625,6.6875,-3.2900,0.5900,-4.8000,-3.6500,0.1000,9.0900,3,3,3,3,1,1
9721,3230,108672671,5.438,-4.938,-26.573,342.062,-0.257,0.844,1.204,99971.34,36.34,-53.665,-52.916,-19.7119,0.5100,-0.1800,9.9600,-0.5625,2.9375,7.8125,-12.6875,-34.7500,15.2500,0.0600,-0.0300,0.0200,0.2500,0.1200,9.8000,3,3,3,3,1,1
9733,3234,108793701,5.500,-4.938,-20.296,342.188,-0.367,-0.787,0.663,99990.67,36.35,-53.605,-53.970,-19.5447,0.2000,0.2300,9.7800,-0.0625,0.1875,0.1250,-9.6875,-35.0625,17.6875,-0.1400,0.1000,0.0000,0.2600,0.1200,9.8000,3,3,3,3,1,1
9745,3238,108922336,5.500,-4.938,-18.492,342.250,-0.433,-0.927,-0.324,99992.34,36.33,-53.728,-55.102,-19.5342,0.1000,0.2100,9.7800,-0.4375,1.0625,0.0000,-9.6875,-35.0625,18.5000,-0.1400,0.0900,0.0000,0.2500,0.1200,9.8000,3,3,3,3,1,1
9757,3242,109043820,5.188,-4.875,-17.939,342.250,-0.254,-0.446,1.925,99986.63,36.33,-53.910,-56.157,-19.5581,0.0200,0.1700,9.8100,-0.0625,-0.0625,-0.0625,-11.1875,-34.0000,17.6875,-0.1000,0.1000,-0.0200,0.2000,0.1000,9.8000,3,3,3,3,1,1
9769,3246,109164018,5.125,-4.875,-17.803,342.250,-0.228,-0.506,1.119,99987.34,36.32,-54.188,-57.195,-19.5244,0.0500,0.2000,9.7700,0.0000,0.0625,0.0000,-11.1875,-34.7500,17.2500,-0.1100,0.1000,-0.0100,0.1900,0.1100,9.8000,3,3,3,3,1,1
9781,3250,109283830,5.062,-4.938,-17.736,342.312,-0.301,-1.375,-0.185,99997.65,36.35,-54.554,-58.224,-19.5450,0.0700,0.1900,9.7900,0.0625,0.1250,0.0625,-10.0625,-34.3750,17.2500,-0.1200,0.0900,-0.0200,0.1900,0.1100,9.8000,3,3,3,3,1,1
9793,3254,109403950,5.062,-4.938,-17.701,342.312,-0.221,-0.424,0.268,99986.38,36.33,-55.020,-59.249,-19.5368,0.0700,0.2100,9.7800,0.0625,0.1250,-0.1250,-10.7500,-34.7500,17.2500,-0.0800,0.0700,-0.0100,0.1800,0.1200,9.8000,3,3,3,3,1,1
9805,3258,109523179,5.000,-4.938,-17.435,342.750,-0.198,0.212,-0.168,99978.84,36.32,-55.544,-60.256,-19.4684,-0.1000,0.0400,9.7400,-1.0625,1.8750,-1.9375,-10.0625,-34.7500,17.2500,0.3200,0.2900,0.1100,0.1700,0.1200,9.8000,3,3,3,3,1,1
9817,3262,109644466,5.188,-5.125,-17.112,343.938,-0.348,-0.999,0.397,99993.19,36.34,-56.108,-61.265,-19.4875,-0.6900,-0.0900,9.8300,0.7500,-3.0000,-68.6875,-10.0625,-34.3750,17.6875,-0.1300,0.0100,-0.0200,0.2100,0.1500,9.8000,3,3,3,3,1,1
9829,3266,109764782,5.625,-5.062,-14.370,347.375,-0.880,-1.607,-4.560,100000.40,36.34,-56.863,-62.280,-19.6349,0.1800,0.3900,9.8600,-5.0000,-7.9375,-0.3750,-8.5625,-35.8750,16.5000,-0.1800,0.1300,0.0600,0.2800,0.1400,9.8000,3,3,3,3,1,1
9841,3270,109884183,5.625,-2.312,-13.731,345.938,-0.760,-1.091,0.371,99994.28,36.35,-57.559,-63.282,-19.9587,-0.2800,-1.2100,10.3400,-44.8125,-4.3750,15.8750,-7.8750,-35.5000,17.6875,0.1400,-0.9900,0.4500,0.2800,-0.3300,9.7900,3,3,3,3,1,1
9852,3273,109994581,6.250,8.000,-13.973,346.062,-0.665,-0.175,0.059,99983.42,36.31,-58.249,-64.174,-19.1642,0.0400,-2.4500,9.7800,-138.8750,-4.3125,-8.0000,-9.6875,-36.2500,13.5625,-0.5700,-0.7000,0.0700,0.3800,-2.0800,9.5700,3,3,3,3,1,1
9862,3276,110094702,9.625,24.375,-13.726,346.625,-0.572,0.369,0.053,99976.98,36.32,-58.858,-64.793,-16.4541,0.3600,-4.2600,8.2900,-169.3125,-77.0000,-6.6875,-6.3750,-39.1875,3.0000,-0.2900,0.6000,-0.4900,0.9600,-4.6700,8.5600,3,3,3,3,1,1
9873,3280,110204702,11.938,46.875,29.292,146.812,-0.859,-1.382,-1.336,99997.73,36.34,-59.535,-65.031,-12.5435,0.4400,-6.8000,6.0100,-229.3125,16.5625,-0.4375,-7.8750,-39.1875,-9.0000,-0.9400,0.5200,-1.0400,1.3600,-7.5600,6.0900,3,3,3,3,1,1
9885,3284,110324131,9.125,65.312,116.953,153.750,-0.490,-0.272,1.792,99984.58,36.34,-60.123,-64.924,-9.9813,1.3000,-8.1700,4.6000,-52.1875,6.1250,83.5625,-7.8750,-33.5625,-23.6875,1.4400,1.0100,0.9900,0.7200,-9.1800,3.3400,3,3,3,3,1,1
9897,3288,110445218,4.125,66.500,147.813,161.938,-0.436,0.507,-0.142,99975.34,36.35,-60.665,-64.681,-11.4341,-1.1100,-8.8400,2.1700,16.6250,24.9375,34.3125,-10.7500,-28.0000,-30.1875,-1.9900,0.1400,-1.2400,0.0300,-9.2500,3.2300,3,3,3,3,1,1
9909,3292,110565515,4.688,76.812,155.664,156.000,-0.535,-1.654,1.964,100000.95,36.35,-61.054,-64.466,-9.6208,-0.5600,-7.1400,-2.6300,-245.8750,-33.8750,-22.4375,-11.5625,-27.2500,-29.7500,1.9500,4.6600,-3.5100,0.1200,-9.6800,1.5100,3,3,3,3,1,1
9921,3296,110685347,5.625,93.312,155.721,156.125,-0.503,-1.004,-0.697,99993.24,36.36,-61.432,-64.170,-9.7601,0.1700,-9.3600,-1.2200,-21.3750,17.1250,9.0000,-12.3750,-14.2500,-37.8750,0.9100,0.5100,0.2100,0.2800,-9.7100,-1.2900,3,3,3,3,1,1
9933,3300,110804949,5.062,94.000,157.629,160.125,-0.559,-0.374,-1.373,99985.78,36.34,-61.754,-63.863,-10.2100,-0.2000,-9.4100,-2.1000,16.0000,38.8750,0.7500,-12.3750,-13.1875,-39.5000,-0.5800,0.4200,-0.8600,0.1800,-9.7000,-1.4100,3,3,3,3,1,1
9942,3303,110895485,5.562,90.250,159.247,160.125,-0.604,-1.332,1.058,99997.13,36.36,-61.923,-63.609,-9.6420,0.1700,-9.2500,-0.3300,29.0625,-0.9375,-6.8750,-10.5000,-13.8750,-39.8750,-0.0400,0.4900,0.2900,0.2700,-9.7700,-0.7700,3,3,3,3,1,1
9954,3307,111024276,5.375,85.375,160.646,162.000,-0.607,-0.590,-0.380,99988.34,36.34,-62.124,-63.269,-8.2024,1.5800,-10.0500,0.5800,136.4375,9.6250,7.7500,-9.7500,-15.7500,-37.8750,1.5100,12.4000,-8.5200,0.2500,-9.7900,0.2800,3,3,3,3,1,1
9966,3311,111145565,5.438,84.062,162.592,164.000,-0.374,-1.196,2.814,99995.53,36.35,-62.154,-62.891,-9.6620,0.0900,-9.3000,0.3500,0.8125,-0.1875,0.0000,-9.0000,-19.5000,-37.3750,-0.1200,0.4400,0.0500,0.2400,-9.7900,0.2700,3,3,3,3,1,1
9978,3315,111265784,5.375,84.062,163.602,164.000,-0.548,-1.590,-1.176,100000.20,36.35,-62.231,-62.549,-9.5359,0.2100,-9.3600,0.2800,2.5625,0.6250,0.5625,-9.0000,-19.0625,-36.5625,-0.1200,0.3700,-0.0400,0.2400,-9.7900,0.2800,3,3,3,3,1,1
9990,3319,111385305,5.438,84.125,163.742,163.125,-0.581,-0.421,-1.149,99986.34,36.35,-62.294,-62.230,-9.0309,0.7000,-9.3400,0.1100,0.0625,-36.0000,-0.6250,-9.0000,-19.5000,-37.8750,-0.1100,0.4300,0.2600,0.2500,-9.7900,0.2700,3,3,3,3,1,1
10002,3323,111505713,5.375,83.938,163.401,163.750,-0.477,0.244,0.609,99978.46,36.34,-62.270,-61.874,-9.8752,-0.1000,-9.1800,0.5700,-2.5625,27.0000,-0.3125,-9.0000,-19.0625,-37.3750,-0.6300,0.3700,-0.1000,0.2400,-9.7900,0.3000,3,3,3,3,1,1
10014,3327,111625269,5.375,83.938,164.124,163.625,-0.393,-0.193,0.999,99983.63,36.35,-62.175,-61.602,-11.0716,-1.2200,-9.0100,1.3400,3.1875,-32.1250,-0.5000,-8.0000,-19.5000,-37.3750,0.6300,1.2800,0.7800,0.2300,-9.7900,0.3000,3,3,3,3,1,1
10026,3331,111745820,5.375,83.875,162.324,161.562,-0.614,-1.029,-0.671,99993.55,36.36,-62.099,-61.205,-9.6289,0.1300,-9.3200,0.4200,2.9375,0.5625,0.1250,-9.7500,-18.3750,-37.0625,-0.0800,0.4300,0.0200,0.2400,-9.7900,0.3100,3,3,3,3,1,1
10038,3335,111866099,5.375,84.062,161.854,161.688,-0.598,0.217,-1.414,99978.77,36.35,-62.030,-60.877,-9.6142,0.1300,-9.3900,0.2700,-2.7500,0.3750,0.0625,-10.8750,-19.8750,-37.8750,-0.1200,0.4200,0.0500,0.2300,-9.7900,0.2800,3,3,3,3,1,1
10048,3338,111966127,5.312,84.125,161.830,162.000,-0.742,-1.818,0.889,100002.90,36.33,-61.880,-60.576,-8.5446,1.2200,-9.4200,0.4000,-0.6875,3.5000,0.1250,-9.7500,-19.5000,-37.0625,-0.2400,0.5100,0.0200,0.2300,-9.8000,0.2700,3,3,3,3,1,1
10060,3342,112085948,5.312,84.125,162.463,162.875,-0.382,0.159,1.631,99979.47,36.35,-61.703,-60.249,-9.6114,0.1300,-9.4300,0.2300,-3.3125,-0.4375,0.0625,-10.0625,-19.0625,-37.8750,-0.0800,0.3000,-0.1600,0.2200,-9.8000,0.2700,3,3,3,3,1,1
10072,3346,112206465,5.250,84.125,162.794,162.938,-0.218,1.019,-0.410,99969.27,36.34,-61.500,-59.916,-9.6202,0.1300,-9.3600,0.3000,-0.6250,0.1250,-0.0625,-9.7500,-18.7500,-36.5625,-0.0900,0.3900,-0.0100,0.2200,-9.8000,0.2700,3,3,3,3,1,1
