=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 14:34:16 =~=~=~=~=~=~=~=~=~=~=~=
imu_seq,baro_seq,timestamp_us,roll_deg,pitch_deg,yaw_deg,heading_deg,altitude_m,raw_altitude_m,climb_rate_mps,pressure_pa,temperature_c,comp_altitude_m,comp_climb_rate_mps,comp_accel_up_mss,accel_x_mss,accel_y_mss,accel_z_mss,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_ut,mag_y_ut,mag_z_ut,linacc_x_mss,linacc_y_mss,linacc_z_mss,grav_x_mss,grav_y_mss,grav_z_mss,imu_valid,baro_valid
6405,2127,75250280,92.500,-5.688,89.998,90.250,0.037,-0.096,-0.616,99980.30,36.14,-59.606,-58.857,-9.9213,9.5700,-0.8300,0.2000,0.3750,-0.6875,0.0000,17.1875,-36.5625,0.6875,0.4400,-1.0200,0.0800,9.8000,0.2500,0.0000,1,1
6417,2131,75370812,92.438,-5.750,91.400,93.750,0.137,0.114,1.242,99977.81,36.15,-59.424,-58.622,-11.6016,10.1600,0.7800,-0.0400,-49.3125,1.0000,-1.8750,16.7500,-37.7500,-0.0625,0.0100,0.5700,-0.2000,9.8000,0.2600,0.0200,1,1
6429,2135,75490292,92.375,-5.812,94.865,97.125,0.425,1.413,0.988,99962.41,36.15,-59.229,-58.590,-12.0993,9.6300,1.3100,-0.3700,-20.5000,-2.5625,0.0625,17.1875,-37.7500,-2.5000,-0.1900,0.5300,0.0300,9.8000,0.2700,0.0300,1,1
6441,2139,75610941,92.375,-5.750,96.974,97.750,0.166,-0.638,-0.928,99986.73,36.17,-59.064,-58.550,-10.9041,9.7800,0.1200,0.0400,1.5625,0.8125,0.1875,17.1875,-38.0625,-4.0625,0.0200,0.0400,-0.4100,9.8000,0.2600,0.0200,1,1
6453,2143,75731635,92.312,-5.812,98.051,98.688,0.183,-1.141,1.177,99992.69,36.15,-58.896,-58.440,-10.9937,9.3700,0.2500,0.2600,-0.2500,1.7500,-0.0625,16.7500,-38.0625,-5.0000,-0.0600,0.0100,-0.0300,9.8000,0.2700,0.0600,1,1
6462,2146,75831753,92.312,-5.812,98.548,98.875,-0.069,-1.154,-1.956,99992.84,36.13,-58.852,-58.368,-11.0272,9.6300,0.2500,0.0800,0.1875,0.0625,-0.0625,16.0625,-37.3750,-5.0000,-0.0300,0.0200,-0.0700,9.8000,0.2700,0.0600,1,1
6472,2149,75931774,92.312,-5.812,98.739,98.812,-0.108,-0.621,-1.360,99986.52,36.13,-58.789,-58.294,-11.0326,9.7500,0.2400,0.0000,-0.0625,0.1250,0.0625,16.7500,-37.0000,-4.0625,-0.0500,0.0000,-0.0500,9.8000,0.2700,0.0600,1,1
6483,2153,76040182,92.312,-5.812,98.830,98.875,-0.030,0.114,0.457,99977.80,36.12,-58.689,-58.209,-11.0785,9.7200,0.2900,0.0200,0.0000,-0.0625,-0.0625,16.3750,-38.0625,-5.3750,-0.0700,0.0400,-0.0700,9.8000,0.2700,0.0600,1,1
6495,2157,76161690,92.312,-5.812,98.948,99.000,0.116,0.416,1.622,99974.23,36.14,-58.541,-58.109,-11.0807,9.7300,0.2900,-0.0100,0.0625,0.0625,0.0625,16.7500,-37.7500,-4.0625,-0.0300,0.0200,-0.0800,9.8000,0.2700,0.0500,1,1
6507,2161,76281879,92.312,-5.812,98.985,99.000,0.204,0.994,-0.308,99967.38,36.14,-58.419,-58.017,-11.0803,9.7300,0.2900,0.0000,-0.0625,0.0000,-0.1250,17.5625,-37.7500,-5.0000,-0.0500,0.0200,-0.0300,9.8000,0.2700,0.0500,1,1
6519,2165,76401829,89.750,-5.625,98.705,98.000,0.144,0.273,-0.646,99975.93,36.14,-58.293,-57.900,-10.4921,10.0500,-0.3100,2.0500,14.0625,73.6875,8.9375,17.5625,-37.0000,-2.5000,1.5300,1.2700,-0.2200,9.7800,0.2400,0.6800,1,1
6531,2169,76521940,67.938,-7.750,98.571,99.062,0.437,0.677,1.886,99971.14,36.13,-58.120,-57.940,-12.1321,9.3000,-0.1100,3.1500,-13.3750,190.8125,-5.0000,17.8750,-38.0625,-0.0625,0.7000,-0.4800,-0.8200,8.8100,0.2600,4.2900,1,1
6543,2173,76641908,25.750,-5.625,58.169,12.312,0.441,-0.079,1.518,99980.10,36.14,-57.982,-58.200,-15.0583,3.9400,-0.1700,5.5100,-20.5625,416.5625,-29.7500,16.0625,-37.0000,6.8750,-0.5300,-0.0800,-4.1500,3.6300,0.2200,9.1000,1,1
6555,2177,76762450,4.438,-5.875,25.114,11.938,0.546,1.894,-0.604,99956.72,36.14,-57.979,-58.971,-19.5781,-0.2900,0.2900,9.8600,-0.6250,2.6875,4.4375,7.1875,-36.5625,17.0625,0.2400,0.1800,0.0000,0.0800,0.2800,9.8000,1,1
6566,2180,76872566,4.188,-5.812,16.111,12.000,0.276,0.235,-0.641,99976.37,36.11,-58.072,-59.835,-19.5516,0.1300,0.2500,9.7900,0.0000,0.1875,0.0625,7.8750,-36.2500,17.8750,-0.0500,-0.0600,0.0000,0.0400,0.2700,9.8000,1,1
6578,2184,76991906,4.188,-5.812,13.161,12.000,0.121,-0.040,-0.912,99979.63,36.12,-58.273,-60.767,-19.5759,0.0900,0.2300,9.8200,-0.1250,0.1250,-0.0625,7.8750,-36.2500,17.8750,0.0000,-0.0500,0.0000,0.0400,0.2700,9.8000,1,1
6590,2188,77112714,3.875,-5.750,11.705,10.562,0.183,0.921,-0.345,99968.24,36.14,-58.562,-61.707,-19.4423,-0.6400,-0.1300,9.7800,-0.3125,13.4375,6.2500,6.7500,-37.0000,17.8750,0.1900,-0.1100,0.5700,-0.0200,0.2600,9.8000,1,1
6602,2192,77232866,-9.625,-5.750,10.583,9.688,0.294,0.988,1.091,99967.45,36.13,-58.886,-62.669,-19.3612,-1.8800,0.4600,10.0100,-4.0000,189.7500,12.1875,6.0625,-37.3750,18.2500,0.6300,-0.4200,0.4400,-2.3100,0.2500,9.5200,1,1
6614,2196,77352422,-44.438,-6.562,-0.008,277.562,0.322,1.223,-0.545,99964.66,36.14,-59.272,-63.180,-13.0869,-7.0100,0.2000,5.9500,-7.3750,301.0000,8.5000,-4.0000,-37.7500,17.5000,0.1400,0.1000,-0.8700,-7.3400,0.2600,6.4900,1,1
6626,2200,77472832,-55.688,-7.312,-59.174,277.625,0.312,0.723,-0.927,99970.59,36.14,-59.619,-63.148,-11.0789,-7.8200,0.7400,5.1400,-7.8125,37.5000,-8.3125,-10.5625,-37.3750,14.6875,-1.3900,-0.3400,1.4200,-8.4600,0.2600,4.9400,1,1
6638,2204,77592424,-61.875,-8.062,-75.789,277.625,0.273,0.479,-0.254,99973.48,36.15,-59.929,-63.031,-10.4874,-8.4600,0.1600,4.3000,-0.4375,95.6875,0.4375,-11.7500,-37.3750,13.8750,0.3800,-0.1300,0.2700,-9.0100,0.2600,3.8400,1,1
6650,2208,77713471,-72.188,-10.812,-81.144,276.062,0.175,-0.453,0.618,99984.53,36.14,-60.166,-62.682,-8.8259,-9.0200,0.1100,2.7100,-14.1875,83.0625,3.4375,-13.5625,-36.5625,11.0000,0.5100,0.0600,0.1800,-9.5200,0.2600,2.3200,1,1
6659,2211,77803069,-78.438,-16.188,-83.179,275.188,0.023,0.562,-2.667,99972.50,36.14,-60.403,-62.278,-7.1465,-4.5200,1.9300,2.1600,-6.7500,71.6875,1.0625,-14.6875,-38.8750,8.5000,3.7400,0.6300,-1.0700,-9.7200,0.2600,1.2500,1,1
6671,2215,77933748,-84.000,-5.875,-85.664,272.688,-0.102,-0.345,-0.133,99983.25,36.12,-60.544,-61.897,-8.6819,-9.5900,0.1300,-0.1400,-11.5625,-1.1875,-0.1875,-15.5000,-37.7500,4.8750,0.4400,-0.1700,0.1400,-9.8000,0.2800,0.1700,1,1
6683,2219,78053188,-83.938,-5.875,-86.701,273.375,0.007,-0.471,0.533,99984.75,36.12,-60.592,-61.479,-8.6966,-9.4500,0.1900,0.4300,12.7500,-1.2500,-0.3125,-15.7500,-38.5000,4.3750,0.1500,-0.0200,0.0900,-9.8000,0.2700,0.1900,1,1
6695,2223,78173704,-83.812,-5.750,-86.390,273.875,0.269,-0.034,2.775,99979.55,36.14,-60.543,-61.030,-8.3259,-10.2800,0.4200,-0.3300,0.9375,-19.7500,-6.2500,-15.5000,-39.2500,5.1875,1.1700,-0.7200,-0.6800,-9.7900,0.2600,0.2500,1,1
6707,2227,78292391,-83.812,-5.750,-85.741,274.688,0.247,-0.667,1.012,99987.06,36.13,-60.462,-60.594,-8.5847,-9.3200,0.3000,0.0800,-1.1875,-0.6250,-0.2500,-15.5000,-39.2500,5.6875,-0.1200,0.0000,-0.3400,-9.7900,0.2600,0.2600,1,1
6719,2231,78413822,-79.188,-5.750,-85.308,275.000,0.257,0.384,-0.086,99974.61,36.12,-60.390,-60.188,-8.9252,-9.4300,0.1300,1.0200,0.1250,-100.8750,-0.3750,-16.1875,-38.5000,4.0000,0.1700,-0.0700,-0.0900,-9.7300,0.2600,1.1200,1,1
6731,2235,78534128,-65.000,-8.562,-84.961,275.250,0.067,0.486,-1.971,99973.40,36.14,-60.315,-59.753,-9.9062,-10.4800,-0.2900,3.3500,-9.0625,-154.1250,3.1250,-14.6875,-37.7500,7.6875,-1.3000,0.3700,2.0700,-9.1500,0.2600,3.5000,1,1
6743,2239,78654371,-25.625,-5.875,-42.955,5.000,-0.066,0.404,-1.253,99974.38,36.13,-60.223,-59.837,-15.5720,-5.3200,0.9900,7.5100,3.5625,-225.6875,-7.6250,-8.3750,-37.3750,14.6875,0.8300,0.5300,0.0000,-4.8500,0.2500,8.5100,1,1
6755,2243,78774456,-3.500,-5.688,-8.052,5.812,0.101,0.242,1.360,99976.29,36.14,-60.125,-60.584,-27.0403,4.4900,0.6000,16.9400,0.6250,-37.2500,-0.7500,-2.0625,-37.0000,18.2500,3.1300,-0.0600,1.9800,-1.2800,0.2400,9.7100,1,1
6764,2246,78874495,3.375,-5.688,0.473,5.750,0.143,-0.229,1.674,99981.88,36.11,-60.118,-61.211,-16.2757,-3.1900,0.1800,6.8200,-0.3750,-202.2500,-9.9375,1.5625,-35.8750,17.0625,3.1900,-2.4400,7.2900,-0.1100,0.2500,9.8000,1,1
6776,2250,78993193,4.250,-5.688,4.343,6.062,0.199,-0.041,1.044,99979.65,36.11,-60.211,-62.128,-19.5704,0.1500,0.1900,9.8100,0.2500,0.1875,-11.5625,4.1875,-37.0000,16.6875,0.1000,-0.0600,0.0000,0.0400,0.2500,9.8000,1,1
6788,2254,79114695,4.250,-5.688,5.589,6.125,0.356,1.686,-1.179,99959.18,36.13,-60.429,-63.025,-19.5838,0.0700,0.2100,9.8300,0.0000,0.0625,0.0625,4.8750,-37.0000,18.2500,0.0200,-0.0300,0.0000,0.0400,0.2500,9.8000,1,1
6800,2258,79234872,4.250,-5.688,5.974,6.125,0.250,-0.122,0.758,99980.61,36.13,-60.661,-63.893,-19.5617,0.0700,0.1800,9.8100,0.0625,0.1875,0.1250,3.5000,-36.2500,17.0625,0.0300,-0.0100,0.0200,0.0400,0.2500,9.8000,1,1
6812,2262,79354805,4.250,-5.688,6.039,6.062,0.083,0.383,-1.594,99974.62,36.12,-61.054,-64.771,-19.5771,0.0800,0.2400,9.8200,0.0000,0.1875,0.0000,3.5000,-36.2500,17.5000,0.0200,-0.0200,0.0100,0.0400,0.2500,9.8000,1,1
6824,2266,79474831,4.250,-5.688,6.056,6.062,0.287,0.985,1.978,99967.48,36.14,-61.424,-65.625,-19.5451,0.0800,0.2100,9.7900,-0.0625,0.0000,0.1250,4.5625,-36.5625,17.5000,0.0200,-0.0200,0.0200,0.0400,0.2500,9.8000,1,1
6836,2270,79594173,4.250,-5.688,6.061,6.062,0.383,0.680,0.649,99971.11,36.13,-61.828,-66.461,-19.5756,0.0800,0.2200,9.8200,0.0000,0.0000,0.0000,3.5000,-37.0000,16.6875,0.0300,-0.0300,0.0200,0.0500,0.2500,9.8000,1,1
6848,2274,79714944,4.250,-5.688,6.029,6.000,0.241,-0.433,-0.252,99984.29,36.13,-62.308,-67.300,-19.5468,0.0900,0.2200,9.7900,0.0625,0.0000,0.0625,3.5000,-37.3750,18.6875,0.0300,0.0000,-0.0100,0.0500,0.2500,9.8000,1,1
6857,2277,79805072,4.250,-5.688,6.005,5.938,0.378,1.707,-0.980,99958.92,36.13,-62.781,-67.991,-19.5850,0.0900,0.2000,9.8300,0.0625,0.0625,-0.0625,3.7500,-37.7500,18.2500,0.0000,-0.0400,0.0100,0.0500,0.2500,9.8000,1,1
6867,2280,79915558,4.250,-5.688,5.928,5.875,0.332,-0.339,1.383,99983.18,36.12,-63.191,-68.667,-19.5649,0.0800,0.2100,9.8100,-0.0625,-0.0625,0.0000,4.1875,-37.3750,17.8750,0.0300,-0.0300,0.0100,0.0500,0.2500,9.8000,1,1
6878,2284,80025565,4.250,-5.688,5.892,5.875,0.055,-1.218,-1.907,99993.59,36.12,-63.750,-69.410,-19.5553,0.0900,0.2000,9.8000,0.0000,-0.1250,0.0000,3.7500,-37.3750,17.5000,0.0200,-0.0400,0.0100,0.0500,0.2500,9.8000,1,1
6890,2288,80144533,4.250,-5.688,5.880,5.875,-0.136,0.637,-3.349,99971.61,36.13,-64.477,-70.217,-19.5642,0.0800,0.2000,9.8100,0.0000,-0.0625,0.0625,4.1875,-37.0000,17.8750,0.0300,-0.0200,0.0200,0.0500,0.2500,9.8000,1,1
6902,2292,80265703,4.250,-5.688,5.876,5.875,-0.332,-1.001,-1.093,99991.02,36.15,-65.139,-71.006,-19.5927,0.0600,0.2100,9.8400,0.0000,0.0000,0.0625,4.1875,-37.3750,17.0625,0.0100,-0.0400,0.0100,0.0500,0.2500,9.8000,1,1
6914,2296,80386010,4.250,-5.688,5.875,5.875,0.120,0.894,2.287,99968.56,36.14,-65.764,-71.762,-19.5597,0.0500,0.1800,9.8100,0.0000,0.0625,-0.0625,3.7500,-37.3750,16.6875,0.0300,0.0000,0.0200,0.0500,0.2500,9.8000,1,1
6926,2300,80505832,4.250,-5.688,5.875,5.875,0.342,0.514,2.773,99973.07,36.13,-66.340,-72.490,-19.5736,0.0600,0.2200,9.8200,0.1875,-0.2500,0.0000,4.1875,-37.0000,17.5000,0.0200,-0.0200,0.0200,0.0500,0.2500,9.8000,1,1
6938,2304,80625925,4.250,-5.688,5.875,5.875,0.663,1.218,2.973,99964.72,36.15,-66.911,-73.201,-19.5424,0.0600,0.2000,9.7900,-0.0625,-0.0625,0.0625,4.1875,-37.3750,17.8750,0.0100,-0.0100,0.0000,0.0400,0.2400,9.8000,1,1
6950,2308,80745935,4.250,-5.688,5.875,5.875,0.432,0.377,-1.127,99974.70,36.14,-67.562,-73.910,-19.5451,0.0800,0.2100,9.7900,0.0000,-0.3125,0.0625,2.6875,-37.0000,18.2500,0.0300,0.0000,0.0000,0.0400,0.2400,9.8000,1,1
6959,2311,80845907,4.250,-5.688,5.875,5.875,0.672,0.801,0.537,99969.66,36.11,-68.045,-74.476,-19.5657,0.0800,0.2200,9.8100,0.0625,0.0625,0.1250,4.1875,-37.3750,18.6875,0.0300,-0.0400,0.0200,0.0400,0.2400,9.8000,1,1
6971,2315,80966585,4.250,-5.688,5.912,6.000,0.084,-0.683,-3.828,99987.25,36.12,-68.788,-75.175,-19.5743,0.0600,0.2300,9.8200,-0.1250,0.2500,-2.1875,3.5000,-36.5625,17.0625,0.0000,-0.0100,-0.0100,0.0400,0.2400,9.8000,1,1
6983,2319,81086772,4.250,-5.688,6.213,6.375,-0.289,-0.752,-3.667,99988.07,36.13,-69.575,-75.866,-19.5845,0.0700,0.2200,9.8300,0.0625,0.0000,0.0000,4.5625,-38.0625,17.0625,0.0400,-0.0300,0.0200,0.0400,0.2500,9.8000,1,1
6995,2323,81206315,4.250,-5.688,6.329,6.375,0.040,1.842,-0.123,99957.34,36.12,-70.293,-76.523,-19.5674,0.0900,0.2300,9.8100,0.0000,0.0000,-0.0625,3.7500,-37.3750,16.6875,0.0400,-0.0100,0.0200,0.0400,0.2500,9.8000,1,1
7007,2327,81326768,4.250,-5.688,6.362,6.375,0.018,0.134,1.505,99977.57,36.14,-70.923,-77.151,-19.5366,0.0800,0.2300,9.7800,0.0625,0.1875,-0.0625,4.8750,-37.0000,17.0625,0.0400,-0.0200,0.0000,0.0400,0.2500,9.8000,1,1
7019,2331,81445940,4.375,-5.750,6.371,6.375,0.046,0.342,-0.021,99975.11,36.15,-71.589,-77.759,-19.2478,-1.2800,-3.0600,9.8800,-2.3125,4.6875,2.5625,4.1875,-37.0000,17.5000,-0.7100,-2.7600,0.1000,0.0600,0.2500,9.8000,1,1
7031,2335,81566916,4.562,-5.812,7.509,8.688,0.130,0.684,0.325,99971.05,36.14,-72.245,-78.369,-19.6836,0.0300,-0.4200,9.9900,0.1250,-2.3125,-17.3750,5.6875,-35.8750,16.6875,0.2800,-0.7500,0.2100,0.1000,0.2700,9.8000,1,1
7043,2339,81687102,24.562,-7.812,9.027,10.062,0.456,1.533,1.883,99960.98,36.13,-72.841,-79.003,-18.8283,2.6000,0.0000,9.6200,16.5625,-286.3750,-2.7500,6.7500,-37.3750,17.5000,-0.4900,-0.6000,-0.7600,3.4500,0.5700,9.1600,1,1
7055,2343,81807075,54.500,-7.000,40.906,100.938,0.569,0.666,1.696,99971.27,36.13,-73.371,-79.140,-15.2871,5.7200,1.5400,6.1400,-51.2500,-172.0000,2.6875,15.6875,-36.2500,9.6875,4.4100,0.9800,1.1300,7.5600,0.3000,6.2200,1,1
7064,2346,81907069,68.875,-7.812,79.514,104.812,0.710,0.409,1.972,99974.31,36.12,-73.751,-78.993,-11.7151,7.4900,-0.4700,3.7100,-6.1250,-208.8750,-4.8125,18.6875,-36.2500,2.3750,-1.2000,-0.4900,-0.8500,8.8700,0.2600,4.1500,1,1
7076,2350,82027566,92.438,-5.750,95.764,101.562,0.652,1.039,-2.277,99966.85,36.12,-74.203,-78.546,-11.0360,9.8000,0.2200,-0.6800,1.6250,0.8750,-0.3750,16.7500,-37.0000,-7.3750,-0.1300,-0.0100,-0.0200,9.8000,0.2600,0.0100,1,1
7088,2354,82146431,92.312,-5.812,100.130,101.938,0.073,-0.637,-3.046,99986.70,36.12,-74.616,-78.080,-10.9758,9.3000,0.2400,0.2800,-0.3750,0.6250,0.0000,16.3750,-37.0000,-6.5625,0.2700,0.0500,-0.3200,9.8000,0.2700,0.0600,1,1
7100,2358,82267713,92.312,-5.812,101.427,101.938,0.462,0.306,2.287,99975.53,36.13,-74.822,-77.574,-11.0817,9.7400,0.2900,-0.0100,0.0000,0.4375,0.0000,16.0625,-38.5000,-7.0000,-0.0600,0.0000,-0.0800,9.8000,0.2700,0.0600,1,1
7112,2362,82387985,92.312,-5.812,101.772,101.875,0.401,-0.801,0.774,99988.66,36.14,-74.953,-77.069,-11.0803,9.7300,0.2900,0.0000,-0.0625,0.3750,0.0000,16.3750,-37.3750,-5.7500,-0.0300,0.0000,-0.0800,9.8000,0.2700,0.0600,1,1
7124,2366,82507435,92.312,-5.812,101.932,102.000,-0.019,-0.206,-5.299,99981.61,36.14,-75.184,-76.599,-11.0687,9.7100,0.2800,-0.0100,0.0000,0.5625,-0.0625,16.7500,-37.3750,-6.5625,-0.0600,0.0100,-0.0700,9.8000,0.2700,0.0600,1,1
7136,2370,82627822,92.312,-5.812,101.945,101.938,0.002,-0.727,1.313,99987.77,36.14,-75.218,-76.098,-11.1012,9.7400,0.3100,0.0000,0.0000,0.3750,0.0625,15.6875,-36.5625,-6.5625,-0.0400,0.0000,-0.0600,9.8000,0.2700,0.0600,1,1
7148,2374,82747167,92.312,-5.812,101.940,101.938,0.090,0.929,-0.790,99968.15,36.12,-75.250,-75.613,-11.0714,9.7400,0.2800,0.0000,-0.0625,0.3750,0.0000,17.1875,-36.5625,-7.5000,-0.0700,0.0000,-0.0800,9.8000,0.2700,0.0600,1,1
7157,2377,82846609,92.312,-5.812,102.041,102.188,0.092,0.788,1.789,99969.82,36.11,-75.208,-75.201,-10.8871,8.7200,0.2300,0.7800,-0.6250,5.0000,-0.1875,17.1875,-36.2500,-8.2500,-1.0700,-0.0400,0.7100,9.8000,0.2700,0.0700,1,1
7169,2381,82968466,92.250,-5.812,102.146,102.188,0.376,1.128,2.124,99965.79,36.11,-75.029,-74.689,-11.0554,9.4900,0.3000,0.2700,-1.8125,-0.5000,-0.0625,17.5625,-37.7500,-7.0000,0.0000,0.4800,0.1700,9.8000,0.2700,0.0800,1,1
7179,2384,83068447,92.250,-5.812,102.608,103.062,0.449,0.292,1.584,99975.70,36.13,-74.842,-74.269,-11.0908,9.8300,0.2900,-0.0100,0.0000,-0.7500,-0.0625,16.3750,-37.3750,-8.2500,0.1200,0.0200,-0.2400,9.8000,0.2700,0.0900,1,1
7190,2388,83178603,92.250,-5.812,102.920,103.062,0.268,0.209,-1.776,99976.69,36.11,-74.693,-73.825,-11.0631,9.6700,0.2800,0.0300,0.0625,0.1250,0.0000,16.7500,-37.0000,-7.3750,-0.1000,0.0100,-0.0400,9.8000,0.2700,0.0900,1,1
7202,2392,83297435,92.250,-5.812,103.022,103.062,0.222,-0.904,0.417,99989.88,36.15,-74.445,-73.339,-11.0731,9.6700,0.2900,0.0300,0.1250,-0.1250,0.0625,16.7500,-37.7500,-6.5625,-0.0300,-0.0400,-0.0800,9.8000,0.2700,0.0900,1,1
7214,2396,83418702,81.812,-11.812,102.767,102.812,0.009,-0.468,-1.923,99984.70,36.13,-74.261,-72.907,-12.1435,11.0700,0.0600,0.0900,-16.3750,292.0000,-1.5625,16.7500,-37.3750,-7.0000,1.3600,0.5200,-0.0800,9.5800,0.2700,2.0400,1,1
7226,2400,83538891,42.375,-4.750,71.977,12.625,0.020,-0.200,0.262,99981.53,36.13,-74.022,-72.749,-16.6531,5.0100,0.7300,8.0700,18.2500,165.8125,0.0625,17.5625,-35.8750,2.3750,-2.0700,0.6900,0.8000,6.0900,0.0700,7.6800,1,1
7238,2404,83659202,24.250,-5.188,28.616,10.938,0.017,-0.473,-0.476,99984.77,36.13,-73.808,-72.842,-16.1048,6.7900,0.0000,6.2600,14.6875,488.0000,-2.4375,15.2500,-37.0000,10.1875,2.3300,0.1600,-3.5100,3.3900,0.1500,9.1900,1,1
7250,2408,83779350,-25.375,-6.188,16.132,11.625,0.254,0.590,1.494,99972.16,36.13,-73.613,-73.093,-17.0663,-0.2600,1.8700,9.0000,13.1250,225.1250,-15.1250,2.3750,-35.8750,19.0625,0.7100,1.6400,0.9300,-4.8100,0.2900,8.5300,1,1
7259,2411,83879346,-48.375,-7.750,-17.509,281.750,0.645,1.078,3.074,99966.39,36.12,-73.391,-73.035,-12.9034,-7.3700,-0.1200,6.0800,18.1875,172.6875,3.8125,-4.2500,-35.8750,18.6875,0.3000,-0.5800,0.0300,-7.7600,0.3700,5.9700,1,1
7270,2415,83989128,-53.125,-10.562,-59.153,281.688,0.572,0.424,0.434,99974.14,36.14,-73.210,-72.636,-8.3265,-11.7900,5.0300,7.8600,4.3750,-3.7500,13.8750,-8.7500,-35.5000,17.8750,1.7500,-2.2800,0.6200,-8.2300,0.5800,5.2800,1,1
7282,2419,84109462,-64.188,-8.625,-72.487,282.188,0.395,0.920,-2.857,99968.26,36.13,-73.061,-72.199,-9.0746,-10.3500,0.3700,2.6700,0.5000,97.5625,0.1875,-11.0000,-35.8750,17.0625,0.5300,0.0200,0.2500,-9.1000,0.2800,3.6300,1,1
7294,2423,84229585,-73.812,-12.000,-76.508,281.375,0.274,0.157,-0.615,99977.30,36.14,-72.823,-71.512,-8.1845,-6.8300,0.5200,1.0500,-23.5000,118.7500,4.6875,-12.5000,-35.8750,13.3750,2.2600,-0.5800,-1.5900,-9.5800,0.2700,2.0400,1,1
7306,2427,84348546,-84.000,-6.000,-78.840,280.250,0.483,1.478,1.248,99961.65,36.13,-72.519,-70.813,-8.1373,-9.6100,0.6900,0.1700,27.6875,-3.8750,-0.9375,-14.6875,-37.0000,9.6875,0.1900,0.4400,-0.8900,-9.8000,0.3000,0.1500,1,1
7318,2431,84469701,-83.938,-5.938,-78.372,281.938,0.762,0.508,3.204,99973.14,36.11,-72.048,-70.049,-8.7057,-9.5400,0.1600,0.4200,0.0625,0.5000,0.1875,-15.0625,-36.2500,10.1875,0.2700,-0.1400,0.3200,-9.8000,0.2900,0.1700,1,1
7330,2435,84589872,-83.938,-5.875,-78.090,282.062,0.789,0.766,-0.517,99970.08,36.12,-71.634,-69.334,-8.7212,-9.5300,0.1600,0.4600,0.0000,-0.0625,0.0625,-15.5000,-37.0000,9.3750,0.2600,-0.1200,0.2600,-9.8000,0.2800,0.2000,1,1
7342,2439,84709826,-83.875,-5.812,-77.872,282.312,0.619,0.345,-1.440,99975.07,36.13,-71.213,-68.640,-8.7409,-9.5300,0.1500,0.4500,-0.0625,0.3125,0.0625,-15.5000,-37.0000,10.5000,0.2400,-0.1100,0.2100,-9.8000,0.2700,0.2200,1,1
7354,2443,84839569,-83.875,-5.750,-77.687,282.438,0.370,0.327,-2.541,99975.29,36.11,-70.782,-67.912,-8.7558,-9.5300,0.1400,0.4000,-0.1250,0.1250,0.0000,-16.1875,-37.0000,9.6875,0.2700,-0.0800,0.1900,-9.7900,0.2600,0.2500,1,1
7366,2447,84959935,-83.812,-5.688,-77.574,282.562,0.436,0.029,0.325,99978.81,36.12,-70.283,-67.235,-8.7392,-9.5400,0.1700,0.4300,0.0000,0.0000,0.0000,-16.1875,-37.0000,11.0000,0.2300,-0.0700,0.1800,-9.7900,0.2500,0.2600,1,1
7378,2451,85079950,-83.688,-5.625,-77.465,282.438,0.514,0.072,0.404,99978.31,36.13,-69.769,-66.581,-7.9622,-8.3000,1.0300,-0.1100,-7.7500,-3.1875,-0.3750,-15.7500,-37.0000,10.5000,-0.0500,4.4100,0.0500,-9.7900,0.2300,0.3100,1,1
7390,2455,85199332,-83.375,-5.562,-78.471,280.625,1.014,1.722,3.168,99958.76,36.13,-69.165,-65.890,-9.2618,-10.2000,-0.3700,0.6800,-18.5000,-14.3125,-0.5000,-15.7500,-37.7500,8.8750,0.0500,-1.0100,0.2200,-9.7900,0.2200,0.4200,1,1
7402,2459,85320592,-72.062,-9.688,-79.099,281.125,1.134,2.000,0.575,99955.46,36.14,-68.555,-65.216,-8.8808,-9.2300,0.0400,2.1900,16.5000,-124.4375,-3.3125,-14.6875,-36.5625,10.1875,0.4300,-0.1000,0.1100,-9.5100,0.2200,2.3400,1,1
7414,2463,85440780,-60.250,-7.312,-78.163,282.500,0.542,-1.140,-2.152,99992.67,36.13,-68.012,-64.730,-10.7593,-8.3700,0.1600,4.3800,1.1250,-79.8125,-0.6250,-11.7500,-36.2500,13.3750,0.5800,-0.0600,0.4100,-8.8300,0.2200,4.2400,1,1
7426,2467,85560169,-52.438,-6.562,-77.843,281.812,0.750,1.940,-1.574,99956.17,36.12,-67.546,-64.452,-11.9553,-8.1400,0.3200,5.5000,-15.9375,-68.8750,9.3125,-9.5000,-36.2500,15.0000,0.3000,-0.0400,0.2400,-8.1700,0.2200,5.4100,1,1
7438,2471,85680702,-46.438,-6.250,-78.321,281.938,0.580,-0.181,0.115,99981.30,36.13,-67.019,-64.324,-12.5961,-7.5400,0.5800,5.8800,2.7500,-53.3750,-2.1875,-8.7500,-35.8750,16.6875,-0.0900,0.1300,-0.1500,-7.5600,0.2200,6.2300,1,1
7450,2475,85800907,-30.625,-5.812,-41.064,13.312,0.720,1.500,-0.612,99961.38,36.12,-66.609,-64.383,-14.1851,-5.2300,0.8900,6.2600,25.1250,-346.2500,-32.5000,-7.5625,-36.5625,17.0625,0.5000,1.0600,-1.8400,-5.5700,0.2200,8.0600,1,1
