=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 01:02:26 =~=~=~=~=~=~=~=~=~=~=~=
5325,1771,62794250,1.000,1.125,179.625,179.625,1.075,1.382,-0.131,99667.07,33.32,-93.507,-95.374,-19.0271,1,1
5337,1775,62914749,1.000,1.125,179.625,179.625,1.136,0.606,1.668,99676.25,33.33,-93.469,-95.366,-18.9351,1,1
5349,1779,63033776,1.000,1.125,179.625,179.625,0.965,2.570,-4.149,99653.04,33.33,-93.589,-95.394,-19.1077,1,1
5361,1783,63155083,1.000,1.125,179.625,179.625,0.915,1.650,0.417,99663.91,33.32,-93.587,-95.394,-19.1283,1,1
5373,1787,63275533,1.000,1.125,179.625,179.625,1.031,0.372,2.300,99679.02,33.32,-93.517,-95.380,-19.1379,1,1
5385,1791,63395160,1.000,1.125,179.625,179.625,1.110,2.308,-0.402,99656.14,33.32,-93.562,-95.390,-19.1074,1,1
5397,1795,63515710,1.000,1.125,179.625,179.625,1.329,1.429,2.261,99666.53,33.32,-93.472,-95.373,-19.1073,1,1
5409,1799,63634776,1.000,1.125,179.625,179.625,0.895,0.434,-2.552,99678.28,33.33,-93.528,-95.385,-19.1077,1,1
5419,1802,63734777,1.000,1.125,179.625,179.625,1.193,2.480,-1.555,99654.10,33.32,-93.524,-95.385,-19.1381,1,1
5430,1806,63846060,1.000,1.125,179.625,179.625,0.985,1.036,-0.152,99671.16,33.32,-93.536,-95.390,-19.1173,1,1
5442,1810,63966402,1.000,1.125,179.625,179.625,1.206,1.487,1.885,99665.84,33.33,-93.497,-95.383,-19.1381,1,1
5454,1814,64084966,1.000,1.125,179.625,179.625,1.365,0.880,2.868,99673.01,33.31,-93.417,-95.368,-19.1281,1,1
5466,1818,64206697,1.000,1.125,179.625,179.625,1.319,1.358,-2.286,99667.37,33.32,-93.431,-95.373,-19.1179,1,1
5478,1822,64327107,1.000,1.125,179.625,179.625,1.262,1.987,-0.129,99659.93,33.34,-93.454,-95.377,-19.1377,1,1
5490,1826,64446824,1.000,1.125,179.625,179.625,0.802,1.408,-3.386,99666.77,33.32,-93.552,-95.398,-19.1372,1,1
5502,1830,64567357,1.000,1.125,179.625,179.625,0.824,2.145,-1.006,99658.07,33.33,-93.614,-95.411,-19.1079,1,1
5514,1834,64685785,1.000,1.125,179.625,179.625,1.016,1.506,1.651,99665.61,33.34,-93.576,-95.404,-19.1277,1,1
5524,1837,64785776,1.000,1.125,179.625,179.625,1.138,0.723,3.297,99674.87,33.32,-93.522,-95.394,-19.1373,1,1
5535,1841,64897445,1.000,1.125,179.625,179.625,0.959,2.342,-3.611,99655.74,33.33,-93.623,-95.414,-19.1072,1,1
5547,1845,65017897,1.000,1.125,179.625,179.625,1.177,1.381,2.182,99667.09,33.33,-93.546,-95.400,-19.1681,1,1
5559,1849,65136796,1.000,1.125,179.625,179.625,0.950,0.247,-1.284,99680.48,33.34,-93.566,-95.404,-19.1877,1,1
5571,1853,65258262,1.000,1.125,179.625,179.625,1.171,1.144,1.216,99669.88,33.34,-93.543,-95.404,-19.1277,1,1
5583,1857,65378707,1.000,1.125,179.625,179.625,1.209,1.724,0.567,99663.04,33.33,-93.542,-95.405,-19.1176,1,1
5595,1861,65498412,1.000,1.125,179.625,179.625,1.125,0.618,0.636,99676.11,33.33,-93.511,-95.398,-19.1175,1,1
5607,1865,65618894,1.000,1.125,179.625,179.625,1.294,1.450,0.438,99666.27,33.33,-93.494,-95.395,-19.1373,1,1
5619,1869,65737789,1.000,1.125,179.625,179.625,1.190,3.330,-2.251,99644.07,33.32,-93.575,-95.411,-19.1175,1,1
5631,1873,65859304,1.000,1.125,179.625,179.625,1.592,2.828,3.707,99649.99,33.34,-93.441,-95.384,-19.1175,1,1
5641,1876,65959514,1.000,1.125,179.625,179.625,1.509,0.616,2.390,99676.13,33.33,-93.364,-95.370,-19.1181,1,1
5652,1880,66069729,1.000,1.125,179.625,179.625,1.379,2.238,-3.535,99656.96,33.34,-93.421,-95.381,-19.1374,1,1
5664,1884,66188977,1.000,1.125,179.625,179.625,0.987,0.597,-1.842,99676.36,33.35,-93.452,-95.388,-19.1177,1,1
