=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 13:29:59 =~=~=~=~=~=~=~=~=~=~=~=
5689,1547,57328129,8.062,-0.562,49.239,49.125,0.383,-0.433,-4.011,100064.48,36.56,-95.262,-96.661,-19.3827,0.0700,-1.1900,9.8400,-4.1250,4.6250,3.5000,-18.2500,10.6875,112.3750,-0.0800,-0.0500,-0.2100,0.7100,-0.6200,9.7600,1,1
5703,1551,57448314,8.500,-0.562,48.929,48.875,0.382,0.386,-0.264,100054.77,36.55,-95.320,-96.669,-18.8174,1.6800,-1.0400,9.2500,2.1875,8.6875,-4.6250,-16.7500,10.0000,113.8750,0.9600,0.4900,0.3800,0.7500,-0.6200,9.7500,1,1
5718,1555,57568459,8.500,-0.688,48.965,49.000,0.685,1.642,1.377,100039.88,36.55,-95.312,-96.675,-19.3469,1.8000,-0.1000,9.6400,0.1250,-1.8125,2.6250,-17.8750,4.0000,128.0000,0.5100,-0.0100,-0.1300,0.7700,-0.6100,9.7500,1,1
5732,1559,57688197,8.312,-0.688,48.470,47.750,0.878,1.864,2.114,100037.24,36.56,-95.267,-96.672,-19.3538,0.4800,-0.7300,9.7500,0.4375,-0.1875,17.8750,-17.1875,4.3750,129.2500,0.0500,0.0100,0.0400,0.7400,-0.6100,9.7500,1,1
5748,1563,57810293,8.312,-0.500,46.494,45.062,0.473,-0.492,-2.281,100065.18,36.58,-95.294,-96.683,-19.4308,0.6600,-0.6100,9.8100,-0.3125,-2.4375,15.4375,-21.8750,13.1875,100.1875,-0.0700,0.0300,0.0500,0.7300,-0.6400,9.7500,1,1
5763,1567,57928579,8.312,-0.375,44.449,43.375,0.852,1.108,2.926,100046.20,36.57,-95.256,-96.678,-19.3739,0.8200,-0.6600,9.7600,-0.1250,-1.3750,9.1250,-20.3750,14.0000,97.2500,-0.0500,0.1500,0.0000,0.7300,-0.6600,9.7500,1,1
5778,1571,58048677,8.312,-0.312,42.983,42.250,0.757,0.214,0.594,100056.81,36.57,-95.237,-96.679,-19.4208,0.7700,-0.6700,9.8100,0.1875,-0.8750,7.8125,-18.5625,13.5625,94.5000,-0.0400,-0.0800,0.0400,0.7400,-0.6800,9.7500,1,1
5793,1575,58168858,8.312,-0.250,41.960,41.312,0.705,1.044,-1.008,100046.97,36.57,-95.278,-96.691,-19.4048,0.8400,-0.6400,9.7900,0.3750,-0.3125,5.0000,-18.1875,13.5625,90.2500,0.1100,0.0100,0.0200,0.7400,-0.6900,9.7500,1,1
5807,1579,58288206,8.312,-0.188,41.294,40.938,0.906,1.530,1.513,100041.20,36.56,-95.237,-96.687,-19.3701,0.7600,-0.5300,9.7400,0.2500,-0.1250,6.3750,-17.8750,14.6875,91.1875,0.0200,0.1600,0.0000,0.7300,-0.6900,9.7500,1,1
5819,1582,58388207,8.125,-0.188,40.093,38.562,0.810,-0.342,1.191,100063.41,36.57,-95.201,-96.686,-19.4215,0.7000,-0.4900,9.7800,0.9375,-0.1250,38.0625,-16.3750,14.3750,88.2500,0.0000,0.2000,0.0200,0.7000,-0.7000,9.7500,1,1
5833,1586,58498389,7.688,0.062,35.809,32.625,0.958,1.766,-0.612,100038.40,36.56,-95.225,-96.696,-19.4159,0.4500,-0.6900,9.7900,-0.4375,-1.0000,41.7500,-14.8750,15.5000,80.0000,-0.1800,0.0400,0.0400,0.6300,-0.7400,9.7500,1,1
